order_id,customer_id,order_date,total_amount
1949,308,2024-12-28,829
1950,95,2024-07-12,1194
1951,494,2024-10-26,5078
1952,176,2024-06-06,4846
1953,459,2024-08-18,2930
1954,102,2024-07-18,5000
1955,70,2024-12-03,2796
1956,218,2024-06-28,2060
1957,428,2024-07-28,5181
1958,16,2024-05-29,1578
1959,254,2024-08-11,5071
1960,475,2024-04-11,3211
1961,98,2025-01-03,5741
1962,352,2024-10-30,9158
1963,10,2024-12-12,3112
1964,425,2024-10-19,1899
1965,267,2024-09-29,3384
1966,444,2024-08-09,4476
1967,257,2024-12-17,5623
1968,356,2024-01-29,4304
1969,407,2024-03-17,227
1970,287,2024-01-27,1177
1971,492,2024-11-08,3866
1972,403,2024-06-18,448
1973,406,2024-04-02,2898
1974,431,2024-05-27,2189
1975,301,2024-02-21,851
1976,122,2024-04-21,946
1977,293,2024-10-19,1652
1978,271,2024-03-23,5879
1979,255,2024-04-27,5172
1980,427,2024-08-21,3652
1981,388,2024-03-09,3644
1982,191,2024-04-06,3886
1983,290,2024-12-07,5537
1984,409,2024-09-18,3526
1985,123,2024-09-23,2063
1986,71,2024-09-06,1381
1987,216,2024-10-25,6344
1988,295,2024-06-01,1403
1989,154,2024-04-03,2487
1990,186,2024-01-15,971
1991,446,2024-04-27,5423
1992,206,2024-08-26,3709
1993,298,2024-12-23,4703
1994,395,2024-07-23,2445
1995,204,2024-05-30,1644
1996,236,2024-09-29,784
1997,297,2024-08-12,5337
1998,206,2024-12-18,3436
1999,302,2024-09-17,2539
2000,2,2024-03-06,417
2001,305,2024-02-07,3384
2002,159,2024-09-22,2599
2003,225,2024-09-07,4633
2004,108,2024-04-17,3949
2005,80,2024-01-17,2535
2006,277,2024-10-04,287
2007,435,2024-06-23,1675
2008,183,2024-09-14,440
2009,243,2024-12-14,5469
2010,244,2024-08-02,985
2011,69,2024-11-22,1830
2012,305,2024-03-06,5540
2013,126,2024-03-31,596
2014,32,2024-11-26,2462
2015,316,2024-04-25,1569
2016,130,2025-01-13,2050
2017,358,2024-11-05,362
2018,33,2024-10-28,3986
2019,323,2024-03-13,298
2020,149,2024-07-20,5937
2021,21,2024-10-24,5356
2022,52,2025-01-06,6044
2023,377,2024-02-23,2406
2024,257,2024-10-22,842
2025,328,2024-02-04,3057
2026,364,2024-07-16,2477
2027,179,2024-05-12,2024
2028,219,2024-05-27,3899
2029,235,2024-03-03,2199
2030,352,2024-09-08,2283
2031,310,2025-01-08,5064
2032,256,2024-01-18,308
2033,90,2024-10-27,7719
2034,313,2024-11-06,3513
2035,154,2024-05-26,6180
2036,70,2024-09-04,1567
2037,273,2024-08-12,5003
2038,245,2025-01-13,7259
2039,236,2024-12-24,1985
2040,171,2024-08-01,936
2041,485,2024-05-10,3699
2042,208,2025-01-13,3010
2043,141,2024-11-28,6151
2044,121,2024-08-22,635
2045,320,2024-06-11,428
2046,130,2024-01-20,3616
2047,221,2024-06-18,2800
2048,395,2024-05-04,299
2049,46,2024-07-15,1150
2050,425,2024-08-04,1807
2051,223,2024-02-18,483
2052,178,2024-04-05,5957
2053,214,2024-10-01,3140
2054,153,2024-11-13,1650
2055,63,2024-05-23,2818
2056,443,2024-08-10,4373
2057,171,2025-01-04,4113
2058,355,2024-04-29,2286
2059,94,2024-08-31,1937
2060,460,2024-12-02,978
2061,352,2024-12-20,2694
2062,4,2024-07-03,1622
2063,444,2024-04-06,2920
2064,174,2024-11-21,4452
2065,305,2024-07-13,4199
2066,293,2024-07-23,3734
2067,110,2024-07-26,4545
2068,49,2024-01-31,1433
2069,267,2024-08-17,2131
2070,103,2024-09-29,2627
2071,43,2024-07-24,344
2072,102,2024-09-11,4454
2073,110,2024-06-01,4226
2074,338,2024-02-23,2541
2075,48,2024-03-23,3735
2076,232,2024-10-01,1404
2077,232,2024-03-26,2177
2078,32,2024-07-16,723
2079,214,2024-01-30,4061
2080,94,2024-01-25,1032
2081,200,2024-09-05,3112
2082,244,2024-09-06,6293
2083,28,2024-06-04,2390
2084,455,2024-03-06,729
2085,245,2024-11-22,690
2086,185,2024-06-21,4930
2087,77,2024-06-10,1792
2088,327,2024-12-06,2874
2089,50,2024-12-29,4819
2090,8,2024-08-24,2232
2091,236,2024-07-22,3128
2092,107,2024-06-13,504
2093,402,2024-08-23,1299
2094,227,2024-08-01,5846
2095,435,2024-07-07,4052
2096,205,2024-05-07,3305
2097,112,2024-11-10,1345
2098,339,2024-03-22,379
2099,466,2024-05-23,2495
2100,489,2024-12-09,3189
2101,474,2024-06-17,4842
2102,325,2024-10-17,7348
2103,55,2024-02-10,3949
2104,192,2024-10-29,4072
2105,35,2024-02-27,1471
2106,198,2024-01-20,1675
2107,38,2024-07-27,1047
2108,284,2024-12-11,5248
2109,210,2024-06-08,7314
2110,326,2024-01-29,3230
2111,349,2024-10-30,5293
2112,42,2024-02-16,1206
2113,144,2024-08-07,2019
2114,451,2024-11-11,3197
2115,186,2024-12-12,2879
2116,267,2024-08-12,3622
2117,184,2024-02-22,837
2118,475,2024-08-11,6127
2119,465,2024-07-28,4619
2120,273,2024-08-26,3043
2121,204,2024-12-28,3538
2122,497,2024-04-19,2506
2123,325,2024-06-17,1284
2124,280,2025-01-02,2730
2125,188,2024-07-30,4655
2126,81,2024-11-09,5588
2127,482,2024-06-02,3061
2128,236,2024-12-27,4305
2129,497,2024-10-02,6082
2130,242,2024-11-02,5239
2131,243,2024-09-23,4688
2132,248,2024-02-26,5438
2133,91,2024-04-27,2698
2134,278,2024-10-01,4683
2135,221,2024-06-22,5155
2136,222,2024-09-23,1288
2137,32,2024-09-26,5071
2138,221,2024-07-13,93
2139,177,2024-07-28,5390
2140,248,2024-12-09,999
2141,374,2024-04-30,2442
2142,103,2024-06-19,3295
2143,327,2024-08-12,5558
2144,205,2024-08-05,164
2145,52,2024-12-28,1566
2146,141,2024-01-24,1820
2147,82,2024-12-28,1039
2148,284,2024-02-20,690
2149,34,2024-09-02,4289
2150,98,2024-11-03,3791
2151,350,2024-04-06,1099
2152,409,2024-11-13,1386
2153,452,2024-02-05,1209
2154,219,2024-09-23,3161
2155,239,2024-02-04,1950
2156,145,2024-09-21,3126
2157,464,2024-07-13,2100
2158,61,2024-08-13,2644
2159,307,2024-05-31,3796
2160,133,2024-07-21,1121
2161,266,2024-10-09,3680
2162,320,2024-05-30,3113
2163,63,2024-11-07,2658
2164,98,2024-05-29,504
2165,118,2024-08-25,4388
2166,160,2024-06-22,4162
2167,119,2024-10-24,2109
2168,485,2024-09-25,3280
2169,112,2024-08-29,1613
2170,340,2024-11-28,7442
2171,337,2024-08-19,2400
2172,464,2024-04-10,4247
2173,169,2024-07-26,1527
2174,466,2024-07-20,1457
2175,368,2024-12-31,3115
2176,144,2024-09-15,5649
2177,391,2024-12-14,8634
2178,120,2024-09-08,660
2179,449,2024-07-08,3646
2180,143,2024-02-22,1304
2181,290,2024-03-16,2820
2182,295,2024-08-17,3347
2183,218,2024-02-14,4598
2184,341,2024-07-05,2484
2185,364,2024-06-14,1230
2186,393,2024-10-06,5596
2187,296,2024-12-01,6333
2188,162,2024-12-10,271
2189,247,2024-06-07,2740
2190,121,2024-08-21,1818
2191,33,2024-07-10,4661
2192,263,2024-06-01,5181
2193,180,2024-03-02,2325
2194,55,2024-11-19,5229
2195,493,2024-08-21,54
2196,66,2024-06-12,4511
2197,191,2024-06-05,7633
2198,443,2024-10-07,2212
2199,437,2024-07-14,2241
2200,168,2024-04-10,1290
2201,409,2024-12-05,6450
2202,227,2024-03-23,7116
2203,286,2024-03-27,1002
2204,323,2024-02-03,3175
2205,198,2024-08-21,1200
2206,449,2024-08-30,2910
2207,368,2024-11-04,4877
2208,317,2024-10-29,2580
2209,162,2024-08-19,2028
2210,10,2024-08-30,3048
2211,142,2024-03-13,1741
2212,179,2024-10-05,6014
2213,74,2024-07-12,715
2214,199,2024-08-07,70
2215,188,2024-10-12,3662
2216,392,2024-05-01,3652
2217,45,2024-12-01,2110
2218,72,2024-06-14,658
2219,188,2024-10-17,4402
2220,114,2024-08-10,8062
2221,196,2024-06-02,5792
2222,470,2024-02-04,8246
2223,128,2024-09-21,5580
2224,260,2024-06-03,2419
2225,49,2024-08-25,2070
2226,350,2024-03-03,3131
2227,22,2025-01-04,5536
2228,179,2024-04-07,4818
2229,231,2024-08-28,4214
2230,110,2024-09-10,1351
2231,53,2024-05-16,1296
2232,15,2024-06-22,1420
2233,260,2024-06-15,3426
2234,250,2024-06-11,3539
2235,173,2024-04-10,144
2236,252,2024-02-17,3510
2237,463,2024-02-13,3647
2238,246,2024-07-24,7267
2239,98,2024-02-22,3945
2240,449,2024-05-01,1013
2241,117,2024-08-10,4992
2242,296,2024-06-19,2907
2243,249,2024-02-29,3232
2244,243,2024-03-08,655
2245,39,2024-06-02,3880
2246,437,2024-12-31,2591
2247,344,2024-12-27,2900
2248,483,2024-06-27,4139
2249,296,2024-11-19,1401
2250,100,2024-06-24,3051
2251,208,2024-08-31,5635
2252,192,2024-07-06,513
2253,340,2024-08-20,4839
2254,467,2024-01-27,937
2255,98,2024-07-29,4304
2256,106,2025-01-01,6314
2257,348,2024-02-19,4261
2258,455,2024-11-05,884
2259,193,2024-06-01,4946
2260,1,2024-02-27,1357
2261,20,2024-04-04,3144
2262,24,2024-06-20,3160
2263,293,2024-04-06,2051
2264,97,2024-09-13,3478
2265,23,2024-07-05,3125
2266,349,2024-11-28,1042
2267,51,2024-05-03,3862
2268,462,2024-03-31,453
2269,374,2024-09-09,8031
2270,411,2024-09-18,5871
2271,169,2024-06-16,2597
2272,8,2024-06-07,1674
2273,306,2024-07-09,4944
2274,264,2024-08-02,2465
2275,428,2024-12-26,6208
2276,407,2024-07-10,5840
2277,24,2024-06-14,3868
2278,263,2024-04-13,4284
2279,302,2024-01-30,5442
2280,68,2024-04-20,3585
2281,390,2024-09-06,2102
2282,114,2024-07-06,826
2283,345,2024-10-08,3712
2284,392,2024-06-10,7651
2285,275,2024-10-02,1523
2286,252,2024-11-21,4319
2287,362,2024-06-06,5467
2288,103,2024-12-03,1475
2289,379,2024-03-28,3255
2290,229,2024-05-23,4975
2291,16,2024-09-20,4514
2292,172,2024-02-24,7779
2293,432,2024-10-25,1787
2294,11,2024-07-03,5039
2295,291,2024-03-20,1691
2296,161,2024-02-22,1212
2297,120,2024-10-23,4300
2298,220,2024-07-02,6530
2299,222,2025-01-01,2849
2300,277,2024-02-20,5852
2301,126,2024-07-15,4773
2302,384,2024-07-22,6050
2303,391,2024-10-04,5583
2304,385,2024-04-20,3943
2305,380,2024-04-10,3066
2306,83,2025-01-05,2422
2307,498,2024-04-28,2008
2308,288,2024-03-07,1082
2309,123,2024-04-14,3363
2310,294,2024-12-28,96
2311,33,2024-08-05,1532
2312,288,2024-11-20,2774
2313,104,2024-02-21,428
2314,290,2025-01-05,464
2315,5,2024-06-13,918
2316,345,2024-05-19,651
2317,396,2024-04-08,3115
2318,29,2024-08-30,3285
2319,385,2024-10-28,1455
2320,39,2024-01-24,4283
2321,370,2024-10-02,810
2322,116,2024-05-17,357
2323,74,2024-08-03,2572
2324,322,2024-03-08,406
2325,472,2024-10-15,218
2326,458,2024-06-14,1686
2327,208,2024-02-15,1450
2328,33,2024-05-17,9664
2329,150,2024-11-09,1751
2330,465,2024-03-19,987
2331,131,2024-05-10,1006
2332,440,2024-03-12,3574
2333,133,2025-01-05,3948
2334,448,2024-02-04,1270
2335,416,2024-03-21,3413
2336,205,2024-07-01,3872
2337,377,2024-06-24,1626
2338,149,2024-07-28,2613
2339,154,2024-04-10,1547
2340,495,2024-07-31,5416
2341,389,2024-09-29,1938
2342,430,2024-07-29,5814
2343,2,2024-01-20,4223
2344,63,2024-08-01,3010
2345,72,2024-08-30,4514
2346,488,2024-11-30,5454
2347,483,2024-05-15,1288
2348,425,2024-07-24,5191
2349,41,2024-12-17,2583
2350,230,2024-09-01,4051
2351,302,2024-08-04,1168
2352,20,2024-04-08,3262
2353,67,2024-10-04,2494
2354,264,2024-04-09,8386
2355,331,2024-05-09,2551
2356,155,2024-11-19,3294
2357,123,2024-01-28,1431
2358,349,2024-09-04,3109
2359,492,2024-03-25,4446
2360,480,2024-12-02,3136
2361,422,2024-01-17,3462
2362,428,2024-01-27,2455
2363,314,2024-12-27,5435
2364,35,2024-12-04,6066
2365,324,2024-07-17,3301
2366,386,2024-05-07,378
2367,375,2024-02-18,1087
2368,146,2024-10-15,1534
2369,435,2024-08-05,5347
2370,285,2024-03-04,5418
2371,361,2024-08-09,2247
2372,277,2024-04-22,5635
2373,98,2024-05-29,1090
2374,178,2024-10-16,619
2375,380,2024-11-02,2027
2376,237,2024-12-19,4755
2377,449,2024-03-24,3076
2378,376,2024-07-12,3607
2379,491,2024-02-01,3496
2380,492,2024-08-18,5885
2381,376,2024-11-18,2064
2382,459,2024-12-01,1116
2383,189,2024-04-10,5325
2384,229,2024-10-09,2397
2385,308,2024-10-31,495
2386,325,2024-08-28,2601
2387,103,2024-10-09,874
2388,202,2024-03-18,874
2389,249,2024-07-28,1299
2390,397,2024-02-29,2542
2391,196,2024-06-23,1883
2392,129,2024-06-08,698
2393,35,2025-01-03,7706
2394,247,2024-11-09,4994
2395,330,2024-09-22,2761
2396,165,2024-09-16,4656
2397,377,2024-08-16,1356
2398,194,2024-06-22,1633
2399,296,2024-01-27,4701
2400,438,2024-11-11,925
2401,11,2024-11-28,3280
2402,242,2024-08-29,2572
2403,218,2024-05-06,1740
2404,111,2024-09-25,4918
2405,169,2024-01-29,490
2406,243,2024-07-23,3654
2407,22,2024-08-07,1920
2408,178,2024-11-30,2929
2409,203,2024-04-23,5213
2410,363,2024-04-26,1905
2411,102,2025-01-10,4203
2412,421,2024-11-10,3876
2413,97,2024-07-01,3624
2414,333,2024-07-15,3796
2415,369,2024-06-27,6153
2416,173,2024-05-20,759
2417,338,2024-09-04,4200
2418,16,2024-04-21,4464
2419,83,2024-09-03,6372
2420,38,2024-10-22,5929
2421,298,2024-08-12,4791
2422,412,2024-03-20,926
2423,88,2024-11-20,1016
2424,61,2024-06-20,1452
2425,364,2024-11-16,7392
2426,420,2024-11-08,1936
2427,427,2024-09-10,1782
2428,269,2024-10-18,628
2429,369,2024-06-30,3048
2430,259,2024-10-25,4254
2431,14,2024-12-15,4708
2432,5,2024-11-08,1052
2433,380,2024-12-14,4257
2434,239,2024-07-09,5266
2435,13,2024-07-14,5885
2436,318,2024-02-27,1916
2437,105,2024-05-16,2472
2438,326,2024-02-06,1296
2439,476,2024-02-06,1326
2440,402,2024-06-29,2275
2441,359,2024-10-23,5753
2442,308,2024-08-16,2102
2443,335,2025-01-01,4121
2444,307,2024-07-21,1839
2445,230,2024-07-08,6243
2446,94,2024-10-08,2833
2447,128,2024-03-25,651
2448,463,2024-11-17,824
2449,357,2024-01-23,672
2450,483,2024-03-24,1865
2451,77,2024-12-06,4643
2452,12,2024-08-03,2804
2453,269,2024-09-18,1028
2454,206,2024-06-18,7438
2455,29,2024-09-24,1424
2456,295,2024-04-17,753
2457,311,2024-11-11,1874
2458,420,2024-09-07,6087
2459,473,2024-12-20,5089
2460,335,2024-07-23,3226
2461,350,2024-04-02,1215
2462,403,2024-04-05,2006
2463,378,2024-10-21,2752
2464,122,2024-05-21,5474
2465,45,2024-11-04,5991
2466,361,2024-04-03,1869
2467,56,2024-08-30,2949
2468,108,2024-11-29,465
2469,406,2024-10-22,2264
2470,200,2024-04-04,3494
2471,237,2024-04-27,2448
2472,44,2024-02-05,2906
2473,90,2024-07-27,2314
2474,413,2024-05-05,289
2475,420,2024-10-25,2701
2476,263,2024-11-10,5494
2477,350,2024-11-11,3311
2478,140,2024-12-07,4061
2479,426,2024-05-15,6521
2480,461,2024-01-27,708
2481,68,2024-01-22,4892
2482,149,2024-12-21,3090
2483,186,2024-03-10,3919
2484,118,2024-02-02,4218
2485,447,2024-10-19,1560
2486,396,2024-01-18,4542
2487,21,2024-03-28,2566
2488,235,2024-07-20,1546
2489,338,2024-02-10,4648
2490,94,2025-01-07,5230
2491,449,2024-02-15,820
2492,381,2024-03-03,3187
2493,75,2024-07-30,1278
2494,390,2025-01-06,1905
2495,116,2024-02-01,1044
2496,71,2024-11-26,972
2497,393,2024-11-26,2786
2498,293,2024-11-14,1298
2499,414,2025-01-06,4998
2500,245,2024-03-21,3157
2501,335,2024-08-15,412
2502,248,2024-11-26,580
2503,202,2024-05-26,4969
2504,18,2024-04-23,742
2505,232,2024-10-07,4572
2506,42,2024-03-18,3275
2507,411,2024-01-18,4297
2508,185,2024-03-16,1229
2509,79,2024-12-14,1338
2510,274,2024-04-19,1254
2511,112,2024-03-22,2934
2512,466,2024-09-04,4097
2513,240,2024-09-01,2489
2514,441,2024-01-30,954
2515,66,2024-10-19,1488
2516,237,2024-11-12,7786
2517,75,2024-05-04,2235
2518,92,2024-11-23,4392
2519,254,2024-03-23,5933
2520,332,2024-11-26,931
2521,148,2024-11-16,71
2522,74,2024-12-05,3641
2523,482,2024-12-20,3404
2524,351,2024-12-30,5176
2525,289,2024-01-20,1792
2526,138,2024-03-06,1464
2527,401,2024-03-27,3534
2528,473,2024-03-13,5500
2529,142,2024-06-20,4940
2530,370,2025-01-12,2704
2531,168,2024-05-22,492
2532,456,2024-08-22,1581
2533,353,2024-09-02,5080
2534,109,2024-01-23,1963
2535,104,2024-01-16,553
2536,285,2024-01-16,3848
2537,122,2024-10-27,1232
2538,492,2024-06-18,1538
2539,275,2024-12-30,5491
2540,485,2024-07-26,2586
2541,46,2024-04-27,6109
2542,262,2024-09-26,3076
2543,380,2024-10-22,2167
2544,460,2024-12-06,1296
2545,356,2024-04-04,6166
2546,252,2024-11-21,5236
2547,140,2024-10-27,1569
2548,319,2024-04-26,116
2549,227,2024-11-24,515
2550,294,2024-11-20,1120
2551,336,2024-04-23,351
2552,366,2024-01-27,949
2553,237,2024-07-22,3834
2554,491,2024-04-04,4831
2555,438,2025-01-12,4340
2556,449,2024-11-18,9042
2557,357,2024-11-03,1548
2558,300,2024-05-19,1714
2559,289,2024-02-11,1977
2560,23,2024-08-13,2346
2561,88,2024-08-26,908
2562,307,2024-07-09,4889
2563,103,2024-10-25,2229
2564,363,2024-06-09,795
2565,211,2024-11-03,1357
2566,189,2024-09-17,139
2567,130,2024-08-07,1820
2568,33,2024-05-11,2967
2569,481,2024-10-29,1944
2570,59,2024-04-17,3881
2571,13,2024-08-24,2748
2572,383,2024-11-20,1187
2573,329,2024-03-08,4598
2574,124,2024-02-09,3714
2575,433,2024-03-05,1164
2576,233,2025-01-06,6936
2577,449,2024-08-07,1646
2578,240,2024-03-31,3821
2579,213,2024-11-18,2239
2580,460,2024-10-13,751
2581,417,2024-06-06,3199
2582,497,2024-11-13,2106
2583,99,2024-02-10,1206
2584,37,2024-03-02,1090
2585,109,2024-03-04,2409
2586,412,2025-01-11,3124
2587,249,2024-10-03,1988
2588,369,2024-10-20,3991
2589,43,2024-12-21,405
2590,140,2024-07-07,657
2591,321,2024-11-15,6841
2592,140,2024-11-23,2553
2593,442,2024-09-28,1254
2594,371,2024-06-26,9558
2595,123,2024-04-08,2928
2596,294,2024-01-19,1350
2597,469,2024-01-22,5647
2598,71,2024-08-21,994
2599,185,2024-11-02,5007
2600,120,2024-04-15,8271
2601,324,2024-09-22,1944
2602,212,2024-02-03,1616
2603,167,2024-05-19,4147
2604,162,2025-01-11,5175
2605,2,2024-02-02,2284
2606,44,2024-05-09,6558
2607,136,2024-07-17,2690
2608,171,2024-12-03,4925
2609,66,2024-10-04,4968
2610,53,2024-11-29,1554
2611,412,2024-08-01,508
2612,162,2024-02-29,1604
2613,453,2024-08-26,6765
2614,265,2024-03-10,8074
2615,114,2024-12-29,579
2616,493,2024-02-20,4836
2617,89,2024-12-14,1977
2618,335,2024-10-02,1509
2619,462,2024-03-28,2367
2620,247,2024-08-13,495
2621,114,2024-12-22,2069
2622,181,2024-12-19,1964
2623,312,2024-08-19,896
2624,202,2024-03-05,1796
2625,380,2024-07-14,6304
2626,40,2024-02-17,2894
2627,226,2024-11-10,1162
2628,368,2024-10-21,1857
2629,350,2024-11-19,5489
2630,183,2024-04-02,3263
2631,451,2024-05-29,724
2632,78,2024-09-25,3388
2633,77,2025-01-07,1620
2634,488,2024-05-26,468
2635,22,2024-08-18,2910
2636,354,2024-10-07,2551
2637,125,2024-03-24,2025
2638,178,2024-08-27,2252
2639,217,2025-01-12,566
2640,1,2024-02-19,4647
2641,197,2024-04-25,1736
2642,451,2024-04-16,1338
2643,96,2024-07-23,2301
2644,474,2024-08-20,2677
2645,381,2024-08-27,7077
2646,455,2024-04-01,5310
2647,32,2024-05-12,403
2648,352,2024-10-14,2107
2649,347,2024-03-12,7730
2650,368,2024-05-08,3023
2651,43,2024-04-06,1246
2652,142,2024-08-21,1294
2653,105,2024-07-30,6077
2654,61,2024-12-15,4294
2655,227,2024-01-27,5476
2656,375,2024-06-30,3028
2657,381,2024-04-01,2547
2658,445,2024-04-02,5123
2659,330,2024-08-26,4307
2660,435,2024-02-08,3850
2661,49,2024-08-04,412
2662,124,2024-07-10,4992
2663,366,2024-01-15,1350
2664,254,2024-04-05,1138
2665,344,2024-04-14,928
2666,160,2024-09-19,374
2667,334,2024-12-22,4079
2668,379,2024-07-01,715
2669,251,2024-09-19,6816
2670,202,2024-10-13,1452
2671,315,2024-06-30,1257
2672,47,2024-08-31,1881
2673,16,2024-08-12,1515
2674,395,2024-10-16,3298
2675,141,2024-10-25,3063
2676,460,2024-11-07,927
2677,347,2024-12-09,1623
2678,219,2024-07-21,2079
2679,323,2024-06-19,2674
2680,332,2024-05-08,4047
2681,456,2024-08-27,4103
2682,243,2024-03-19,2675
2683,188,2024-07-24,6728
2684,417,2024-03-13,743
2685,452,2024-08-05,1046
2686,472,2024-05-01,5823
2687,37,2024-12-14,2934
2688,213,2024-07-01,1607
2689,325,2024-07-25,1128
2690,11,2024-01-23,3908
2691,31,2024-03-21,6022
2692,215,2024-10-18,3518
2693,104,2024-07-11,348
2694,319,2024-10-11,3443
2695,60,2024-08-13,6031
2696,388,2024-12-24,1829
2697,277,2024-05-29,4096
2698,120,2024-10-15,4455
2699,419,2024-09-10,4695
2700,308,2024-06-06,1155
2701,172,2024-12-05,1531
2702,432,2024-12-24,6171
2703,167,2024-02-23,4330
2704,407,2024-10-19,3710
2705,266,2024-09-28,1748
2706,138,2025-01-05,6813
2707,324,2024-03-15,3133
2708,390,2024-09-21,4929
2709,214,2024-12-08,4677
2710,303,2024-02-06,1436
2711,342,2024-06-26,4719
2712,95,2024-01-25,1630
2713,125,2024-02-08,2908
2714,227,2024-06-15,4744
2715,131,2024-04-03,352
2716,166,2024-09-13,3294
2717,179,2024-05-30,384
2718,352,2024-12-08,6476
2719,229,2024-11-10,2269
2720,416,2024-12-22,6459
2721,490,2024-04-19,4144
2722,143,2024-04-03,6381
2723,32,2024-10-04,7016
2724,390,2024-12-05,6310
2725,394,2024-03-18,4729
2726,334,2024-05-26,1103
2727,356,2024-05-30,2244
2728,20,2024-01-22,798
2729,315,2024-05-13,2947
2730,216,2024-09-25,2668
2731,277,2024-07-24,341
2732,235,2024-08-13,4978
2733,184,2024-03-13,2999
2734,21,2024-12-07,7208
2735,163,2024-09-04,1100
2736,469,2024-09-23,4855
2737,457,2024-07-12,3228
2738,36,2024-08-16,4733
2739,284,2024-03-28,4567
2740,356,2024-08-19,2234
2741,326,2024-01-22,3333
2742,20,2024-03-10,3210
2743,215,2024-03-28,610
2744,462,2024-02-15,2924
2745,437,2024-12-24,6352
2746,19,2024-12-22,552
2747,245,2024-11-08,955
2748,42,2024-04-18,2148
2749,251,2024-12-22,5740
2750,281,2024-05-01,4166
2751,371,2024-02-15,989
2752,82,2024-04-27,366
2753,185,2024-10-31,6558
2754,95,2024-09-10,517
2755,187,2024-04-23,4207
2756,342,2025-01-07,864
2757,251,2024-04-02,281
2758,83,2024-01-22,3073
2759,480,2024-03-04,2119
2760,23,2024-05-12,2248
2761,67,2024-02-15,4781
2762,445,2024-11-20,4838
2763,281,2024-02-20,3778
2764,418,2024-07-16,4283
2765,66,2024-05-09,2264
2766,64,2024-02-12,2726
2767,38,2024-10-29,1312
2768,33,2024-08-05,722
2769,312,2024-11-11,2865
2770,253,2024-02-26,3472
2771,92,2024-11-10,3111
2772,240,2024-12-31,1638
2773,418,2024-12-11,1488
2774,105,2024-11-13,2697
2775,242,2024-07-10,3192
2776,170,2024-08-06,4226
2777,350,2024-11-08,9126
2778,440,2024-11-28,4967
2779,488,2024-08-02,4512
2780,393,2024-07-08,1944
2781,231,2024-06-02,2215
2782,377,2024-01-20,2199
2783,7,2024-08-08,2037
2784,481,2024-07-15,1734
2785,450,2024-04-03,2269
2786,433,2024-04-13,4787
2787,469,2024-11-15,5094
2788,138,2024-01-15,3232
2789,238,2024-06-27,2523
2790,101,2024-07-27,2178
2791,288,2024-12-19,5399
2792,196,2024-05-03,2485
2793,226,2024-04-18,3977
2794,262,2024-01-27,6876
2795,255,2024-01-29,5313
2796,399,2024-10-28,226
2797,85,2024-12-04,3001
2798,319,2024-11-24,2774
2799,165,2024-06-27,1897
2800,364,2024-12-27,1474
2801,124,2024-08-13,2657
2802,330,2024-09-05,547
2803,111,2024-03-30,4604
2804,489,2024-10-28,2492
2805,479,2024-01-20,9460
2806,57,2024-07-16,4636
2807,271,2024-11-12,1528
2808,265,2024-11-05,6253
2809,314,2024-11-21,1428
2810,351,2024-06-24,4721
2811,324,2024-09-04,2869
2812,198,2024-03-10,690
2813,105,2024-02-16,5755
2814,211,2024-01-16,2708
2815,411,2024-02-25,4890
2816,276,2024-07-17,6948
2817,241,2024-06-01,870
2818,261,2024-04-17,4298
2819,334,2024-07-04,2532
2820,349,2024-11-04,2326
2821,446,2024-09-01,4259
2822,119,2024-06-20,67
2823,354,2024-12-06,5301
2824,307,2024-10-05,6886
2825,23,2024-02-21,2518
2826,161,2024-09-11,5005
2827,194,2024-12-06,570
2828,454,2024-10-26,2970
2829,469,2024-10-30,3631
2830,481,2024-05-12,1341
2831,402,2024-11-08,1027
2832,141,2024-12-28,6349
2833,377,2024-02-18,7957
2834,457,2024-06-26,3307
2835,274,2024-04-14,4733
2836,123,2024-08-15,212
2837,404,2024-10-16,6981
2838,318,2025-01-04,2286
2839,213,2024-11-24,2555
2840,406,2024-07-10,2682
2841,161,2024-12-08,3514
2842,477,2024-04-09,4550
2843,481,2024-01-29,1518
2844,319,2024-03-04,4705
2845,366,2024-09-15,3506
2846,48,2024-10-07,1005
2847,337,2024-12-09,7557
2848,324,2024-09-04,1742
2849,355,2025-01-01,262
2850,170,2024-07-16,2610
2851,469,2024-04-07,3574
2852,463,2025-01-10,1322
2853,207,2024-07-16,8642
2854,111,2024-06-26,3310
2855,360,2024-11-07,893
2856,113,2024-08-04,7070
2857,332,2025-01-13,1188
2858,93,2024-05-07,3882
2859,147,2025-01-05,1366
2860,294,2024-04-17,9022
2861,189,2024-10-12,1623
2862,358,2024-02-04,3288
2863,460,2024-05-07,8139
2864,104,2024-08-02,5137
2865,163,2024-11-13,1991
2866,165,2024-11-01,1488
2867,148,2024-02-19,1580
2868,40,2024-04-25,4016
2869,47,2024-06-17,5042
2870,306,2024-01-30,602
2871,467,2024-06-27,904
2872,225,2024-11-23,5570
2873,327,2025-01-06,2935
2874,338,2024-08-20,2134
2875,326,2024-10-22,3832
2876,500,2024-09-24,4238
2877,136,2024-05-09,1766
2878,146,2024-10-25,4656
2879,412,2024-08-28,4767
2880,389,2024-09-04,3700
2881,406,2024-10-22,122
2882,75,2024-12-08,2131
2883,288,2024-11-05,987
2884,360,2024-05-23,1432
2885,431,2024-01-31,314
2886,191,2024-04-06,3735
2887,226,2024-11-13,291
2888,36,2024-12-30,3606
2889,101,2024-01-27,4712
