order_id,product_id,quantity,price_per_unit,order_item_id,order_id_order_item_id
1589,2,3,987,1,15891
1589,143,2,226,2,15892
1589,181,2,828,3,15893
1590,25,3,590,1,15901
1590,31,3,123,2,15902
1591,36,2,108,1,15911
1591,108,1,834,2,15912
1591,129,3,247,3,15913
1591,193,1,173,4,15914
1591,199,1,979,5,15915
1592,5,3,667,1,15921
1592,79,1,863,2,15922
1593,38,3,278,1,15931
1593,70,3,175,2,15932
1593,117,1,304,3,15933
1593,175,1,836,4,15934
1593,176,1,94,5,15935
1594,47,3,798,1,15941
1594,75,3,334,2,15942
1594,187,3,301,3,15943
1595,58,1,559,1,15951
1595,87,2,264,2,15952
1595,90,3,888,3,15953
1595,144,3,618,4,15954
1596,57,3,800,1,15961
1597,107,1,136,1,15971
1597,126,3,501,2,15972
1597,171,3,639,3,15973
1598,45,3,619,1,15981
1598,46,1,467,2,15982
1598,181,2,952,3,15983
1599,46,2,751,1,15991
1599,166,3,54,2,15992
1600,97,3,282,1,16001
1600,177,3,378,2,16002
1601,108,2,565,1,16011
1602,119,1,649,1,16021
1603,82,3,439,1,16031
1604,7,3,548,1,16041
1604,67,3,556,2,16042
1604,68,3,430,3,16043
1605,88,1,820,1,16051
1606,58,2,188,1,16061
1606,150,2,725,2,16062
1606,184,1,572,3,16063
1607,33,2,648,1,16071
1607,178,3,475,2,16072
1608,79,1,540,1,16081
1608,134,2,479,2,16082
1608,142,2,891,3,16083
1608,148,2,680,4,16084
1609,26,2,362,1,16091
1609,127,2,584,2,16092
1609,148,1,722,3,16093
1609,166,1,762,4,16094
1609,180,3,882,5,16095
1610,112,2,929,1,16101
1610,125,3,524,2,16102
1610,132,1,350,3,16103
1611,21,3,117,1,16111
1611,29,1,800,2,16112
1611,180,2,815,3,16113
1612,68,1,458,1,16121
1612,115,1,144,2,16122
1613,147,2,892,1,16131
1613,165,3,678,2,16132
1614,116,3,629,1,16141
1615,163,3,806,1,16151
1616,44,2,684,1,16161
1616,114,2,203,2,16162
1616,172,3,530,3,16163
1617,123,3,517,1,16171
1617,182,3,561,2,16172
1618,5,2,704,1,16181
1618,93,2,360,2,16182
1618,97,2,680,3,16183
1618,156,2,837,4,16184
1618,198,1,457,5,16185
1619,6,1,159,1,16191
1619,65,1,389,2,16192
1619,111,2,134,3,16193
1619,179,2,70,4,16194
1620,11,2,319,1,16201
1620,60,3,367,2,16202
1620,72,1,150,3,16203
1620,92,2,798,4,16204
1620,192,2,260,5,16205
1621,22,1,162,1,16211
1621,36,3,366,2,16212
1621,70,3,568,3,16213
1621,113,3,129,4,16214
1621,195,3,861,5,16215
1622,55,1,566,1,16221
1622,118,2,441,2,16222
1622,127,2,347,3,16223
1622,132,3,352,4,16224
1622,167,1,933,5,16225
1623,82,2,90,1,16231
1623,143,3,919,2,16232
1624,12,1,653,1,16241
1624,86,3,537,2,16242
1624,86,3,785,3,16243
1625,121,3,934,1,16251
1625,181,2,546,2,16252
1626,44,2,999,1,16261
1626,86,2,459,2,16262
1626,146,1,311,3,16263
1626,152,1,731,4,16264
1626,168,3,985,5,16265
1627,18,1,678,1,16271
1627,41,2,479,2,16272
1627,67,1,569,3,16273
1627,79,2,722,4,16274
1627,147,3,123,5,16275
1628,105,2,357,1,16281
1629,75,2,535,1,16291
1629,145,1,285,2,16292
1629,173,1,318,3,16293
1630,18,3,570,1,16301
1630,24,1,883,2,16302
1630,52,1,996,3,16303
1630,163,2,493,4,16304
1630,173,1,90,5,16305
1631,60,3,62,1,16311
1631,78,1,248,2,16312
1631,183,3,722,3,16313
1631,185,3,625,4,16314
1632,4,3,163,1,16321
1632,34,2,121,2,16322
1632,86,2,867,3,16323
1632,151,1,864,4,16324
1632,179,3,286,5,16325
1633,63,2,691,1,16331
1633,68,1,495,2,16332
1633,156,2,127,3,16333
1634,86,3,79,1,16341
1634,92,3,456,2,16342
1634,164,3,806,3,16343
1635,54,1,875,1,16351
1635,104,1,497,2,16352
1635,169,3,621,3,16353
1636,60,1,597,1,16361
1636,71,1,575,2,16362
1636,165,1,854,3,16363
1636,167,1,608,4,16364
1636,197,2,326,5,16365
1637,30,2,601,1,16371
1637,81,3,664,2,16372
1637,143,1,926,3,16373
1637,175,3,644,4,16374
1638,16,3,674,1,16381
1638,46,3,311,2,16382
1638,77,3,306,3,16383
1639,33,2,777,1,16391
1639,107,1,736,2,16392
1640,4,1,472,1,16401
1640,73,2,56,2,16402
1640,74,3,850,3,16403
1640,75,2,288,4,16404
1641,15,2,896,1,16411
1641,40,2,561,2,16412
1641,87,2,655,3,16413
1641,115,3,315,4,16414
1641,179,2,92,5,16415
1642,2,1,117,1,16421
1642,72,1,550,2,16422
1642,88,2,299,3,16423
1642,172,3,391,4,16424
1643,67,1,60,1,16431
1643,76,2,159,2,16432
1643,108,1,891,3,16433
1643,131,2,330,4,16434
1643,174,1,778,5,16435
1644,3,1,906,1,16441
1644,62,2,289,2,16442
1644,195,3,909,3,16443
1645,52,3,542,1,16451
1645,124,1,314,2,16452
1646,37,3,318,1,16461
1646,49,2,615,2,16462
1646,100,1,235,3,16463
1646,144,1,997,4,16464
1646,193,1,623,5,16465
1647,54,1,196,1,16471
1647,106,3,277,2,16472
1647,132,1,712,3,16473
1647,152,2,277,4,16474
1647,171,1,344,5,16475
1648,1,1,449,1,16481
1649,31,1,923,1,16491
1649,73,2,422,2,16492
1650,53,2,192,1,16501
1650,87,2,319,2,16502
1650,169,1,876,3,16503
1651,13,3,878,1,16511
1651,170,3,590,2,16512
1651,187,2,269,3,16513
1652,2,1,190,1,16521
1653,112,1,528,1,16531
1653,167,2,560,2,16532
1653,192,2,713,3,16533
1654,4,2,486,1,16541
1654,21,1,913,2,16542
1654,142,3,473,3,16543
1655,30,3,570,1,16551
1655,52,2,842,2,16552
1655,129,1,904,3,16553
1655,157,1,935,4,16554
1656,34,1,275,1,16561
1656,68,1,952,2,16562
1656,71,1,807,3,16563
1656,122,3,122,4,16564
1656,136,3,751,5,16565
1657,36,2,83,1,16571
1657,106,2,720,2,16572
1658,4,1,373,1,16581
1658,119,3,854,2,16582
1658,132,1,905,3,16583
1659,53,2,113,1,16591
1659,109,3,444,2,16592
1659,141,3,280,3,16593
1660,46,3,203,1,16601
1660,47,3,900,2,16602
1660,88,3,337,3,16603
1660,89,3,779,4,16604
1661,24,1,827,1,16611
1661,121,2,600,2,16612
1661,170,3,483,3,16613
1662,152,3,362,1,16621
1663,12,1,812,1,16631
1663,162,2,301,2,16632
1663,176,2,879,3,16633
1664,74,1,139,1,16641
1664,106,1,494,2,16642
1664,110,1,656,3,16643
1664,158,1,742,4,16644
1664,176,3,677,5,16645
1665,47,3,650,1,16651
1665,75,3,903,2,16652
1665,132,2,974,3,16653
1665,191,2,623,4,16654
1666,57,3,427,1,16661
1666,106,2,851,2,16662
1666,123,3,612,3,16663
1667,52,3,349,1,16671
1667,63,1,668,2,16672
1667,158,3,748,3,16673
1668,156,3,185,1,16681
1668,184,2,855,2,16682
1669,9,3,289,1,16691
1669,30,3,189,2,16692
1669,73,3,955,3,16693
1669,149,2,599,4,16694
1669,194,3,152,5,16695
1670,61,2,470,1,16701
1670,72,2,256,2,16702
1670,92,1,620,3,16703
1670,141,2,519,4,16704
1671,57,1,159,1,16711
1672,121,3,350,1,16721
1672,191,1,684,2,16722
1673,154,2,510,1,16731
1673,183,2,383,2,16732
1674,116,1,559,1,16741
1675,57,3,874,1,16751
1675,61,3,340,2,16752
1675,192,1,58,3,16753
1676,31,1,922,1,16761
1676,129,2,84,2,16762
1676,164,1,914,3,16763
1676,183,2,367,4,16764
1677,3,2,580,1,16771
1677,133,1,76,2,16772
1677,142,2,776,3,16773
1678,29,2,98,1,16781
1678,118,3,443,2,16782
1678,129,3,221,3,16783
1679,63,2,477,1,16791
1679,131,1,329,2,16792
1679,167,2,104,3,16793
1680,27,3,345,1,16801
1680,106,2,118,2,16802
1680,159,1,735,3,16803
1681,127,1,949,1,16811
1681,147,1,763,2,16812
1681,180,2,185,3,16813
1682,17,3,674,1,16821
1682,37,1,158,2,16822
1682,107,1,554,3,16823
1682,179,1,172,4,16824
1683,20,1,908,1,16831
1683,34,3,684,2,16832
1683,68,3,516,3,16833
1683,181,3,876,4,16834
1683,191,3,982,5,16835
1684,5,1,252,1,16841
1684,21,1,765,2,16842
1684,55,2,628,3,16843
1684,75,3,227,4,16844
1684,87,3,177,5,16845
1685,69,1,815,1,16851
1685,106,3,980,2,16852
1685,148,3,780,3,16853
1685,156,2,609,4,16854
1686,71,1,718,1,16861
1686,91,1,950,2,16862
1686,163,2,439,3,16863
1687,77,1,993,1,16871
1687,142,2,892,2,16872
1688,14,3,485,1,16881
1688,87,1,577,2,16882
1688,88,1,157,3,16883
1688,174,2,679,4,16884
1688,200,1,659,5,16885
1689,58,2,122,1,16891
1690,8,3,422,1,16901
1690,92,1,865,2,16902
1690,93,3,521,3,16903
1690,196,1,464,4,16904
1691,12,3,645,1,16911
1691,46,1,56,2,16912
1691,81,2,555,3,16913
1692,128,2,726,1,16921
1692,167,2,117,2,16922
1692,182,1,720,3,16923
1692,194,3,901,4,16924
1693,5,1,654,1,16931
1694,45,1,503,1,16941
1694,50,1,817,2,16942
1694,193,3,758,3,16943
1695,12,1,287,1,16951
1695,102,1,163,2,16952
1695,162,2,685,3,16953
1695,176,3,130,4,16954
1696,92,2,246,1,16961
1696,94,1,638,2,16962
1696,163,2,193,3,16963
1697,35,1,192,1,16971
1697,71,3,645,2,16972
1697,85,1,872,3,16973
1697,135,3,152,4,16974
1697,178,3,514,5,16975
1698,15,1,228,1,16981
1698,36,2,483,2,16982
1698,42,2,53,3,16983
1698,112,1,897,4,16984
1698,143,3,949,5,16985
1699,4,2,813,1,16991
1699,65,1,903,2,16992
1699,98,2,652,3,16993
1699,183,1,249,4,16994
1700,3,1,295,1,17001
1700,45,3,342,2,17002
1700,113,1,570,3,17003
1700,159,1,235,4,17004
1701,114,2,126,1,17011
1701,151,2,270,2,17012
1701,179,1,91,3,17013
1701,183,3,336,4,17014
1702,26,1,769,1,17021
1703,34,3,386,1,17031
1703,94,2,53,2,17032
1703,94,2,118,3,17033
1703,124,2,81,4,17034
1703,182,1,910,5,17035
1704,119,2,704,1,17041
1704,122,1,449,2,17042
1705,54,3,130,1,17051
1705,69,2,683,2,17052
1705,92,3,463,3,17053
1705,135,3,777,4,17054
1706,143,3,486,1,17061
1706,156,3,741,2,17062
1706,198,3,836,3,17063
1707,74,1,206,1,17071
1707,91,3,106,2,17072
1707,107,3,71,3,17073
1707,126,1,592,4,17074
1707,154,2,214,5,17075
1708,20,2,161,1,17081
1708,55,1,125,2,17082
1708,55,1,823,3,17083
1708,118,3,458,4,17084
1708,120,1,551,5,17085
1709,104,2,521,1,17091
1709,153,2,536,2,17092
1710,73,1,245,1,17101
1710,112,3,921,2,17102
1710,145,3,435,3,17103
1711,166,3,839,1,17111
1711,175,2,717,2,17112
1712,64,2,223,1,17121
1712,72,3,547,2,17122
1712,148,3,256,3,17123
1712,159,2,480,4,17124
1713,133,1,446,1,17131
1714,73,3,97,1,17141
1714,88,1,384,2,17142
1714,152,3,502,3,17143
1715,159,1,810,1,17151
1715,183,1,506,2,17152
1716,30,1,748,1,17161
1716,95,1,325,2,17162
1716,96,2,915,3,17163
1716,150,2,533,4,17164
1717,46,1,660,1,17171
1717,159,3,495,2,17172
1717,176,2,416,3,17173
1718,106,2,161,1,17181
1719,37,1,562,1,17191
1719,60,1,840,2,17192
1719,60,2,316,3,17193
1719,68,1,670,4,17194
1719,155,3,321,5,17195
1720,162,2,785,1,17201
1721,100,3,365,1,17211
1721,197,2,770,2,17212
1722,159,1,930,1,17221
1723,38,1,147,1,17231
1723,137,3,791,2,17232
1723,161,3,603,3,17233
1724,123,2,742,1,17241
1724,145,2,606,2,17242
1724,180,1,97,3,17243
1724,186,3,575,4,17244
1725,91,1,775,1,17251
1725,124,3,276,2,17252
1725,180,3,251,3,17253
1725,198,1,348,4,17254
1726,136,3,914,1,17261
1726,147,3,778,2,17262
1726,164,1,332,3,17263
1726,168,1,912,4,17264
1726,194,2,261,5,17265
1727,28,1,420,1,17271
1727,65,3,446,2,17272
1727,105,3,428,3,17273
1727,150,2,467,4,17274
1728,4,2,545,1,17281
1728,52,1,364,2,17282
1728,154,1,557,3,17283
1729,80,1,672,1,17291
1729,88,1,810,2,17292
1730,36,3,749,1,17301
1730,48,2,366,2,17302
1730,69,2,61,3,17303
1730,146,1,755,4,17304
1730,189,3,244,5,17305
1731,145,3,372,1,17311
1732,135,2,334,1,17321
1732,179,2,950,2,17322
1733,161,1,984,1,17331
1734,16,1,979,1,17341
1734,102,2,482,2,17342
1734,176,1,443,3,17343
1735,78,1,771,1,17351
1736,10,2,665,1,17361
1736,75,2,817,2,17362
1737,45,3,187,1,17371
1737,110,3,801,2,17372
1737,135,1,994,3,17373
1737,163,3,477,4,17374
1737,170,1,703,5,17375
1738,25,2,747,1,17381
1738,54,2,702,2,17382
1738,55,3,928,3,17383
1738,98,1,508,4,17384
1738,132,2,595,5,17385
1739,6,2,143,1,17391
1740,2,2,615,1,17401
1740,27,1,593,2,17402
1740,34,3,358,3,17403
1740,59,1,811,4,17404
1740,93,3,740,5,17405
1741,5,1,364,1,17411
1741,86,1,453,2,17412
1741,108,1,267,3,17413
1741,140,3,102,4,17414
1741,184,3,205,5,17415
1742,22,1,463,1,17421
1742,153,2,298,2,17422
1742,154,3,322,3,17423
1742,175,1,894,4,17424
1742,177,3,298,5,17425
1743,28,1,297,1,17431
1744,2,2,421,1,17441
1744,99,1,654,2,17442
1744,110,1,369,3,17443
1744,122,2,776,4,17444
1745,3,3,910,1,17451
1745,41,2,409,2,17452
1745,88,2,786,3,17453
1745,90,2,763,4,17454
1745,153,3,534,5,17455
1746,36,2,537,1,17461
1747,1,1,787,1,17471
1748,170,3,308,1,17481
1749,24,2,224,1,17491
1749,119,1,279,2,17492
1749,175,3,369,3,17493
1749,195,1,719,4,17494
1749,200,1,545,5,17495
1750,79,1,268,1,17501
1751,31,2,393,1,17511
1751,137,2,933,2,17512
1751,174,3,960,3,17513
1752,28,1,799,1,17521
1752,41,2,602,2,17522
1752,174,3,642,3,17523
1753,77,3,454,1,17531
1753,95,1,665,2,17532
1753,104,3,699,3,17533
1753,131,1,723,4,17534
1754,110,3,788,1,17541
1755,13,2,193,1,17551
1755,42,3,322,2,17552
1756,53,3,644,1,17561
1756,142,3,826,2,17562
1756,164,2,786,3,17563
1756,186,1,778,4,17564
1757,177,3,253,1,17571
1758,21,1,264,1,17581
1758,102,2,57,2,17582
1758,190,2,621,3,17583
1759,50,2,508,1,17591
1759,121,2,299,2,17592
1759,136,1,671,3,17593
1759,185,2,124,4,17594
1760,8,3,787,1,17601
1760,32,2,669,2,17602
1760,57,2,871,3,17603
1760,150,1,517,4,17604
1761,64,1,522,1,17611
1761,103,2,684,2,17612
1761,107,3,597,3,17613
1761,146,2,854,4,17614
1762,41,2,810,1,17621
1762,99,2,687,2,17622
1762,182,2,449,3,17623
1763,30,3,569,1,17631
1763,32,1,780,2,17632
1764,100,1,800,1,17641
1764,124,1,115,2,17642
1764,153,1,372,3,17643
1765,38,2,874,1,17651
1765,73,3,128,2,17652
1765,82,1,975,3,17653
1766,97,1,424,1,17661
1766,164,3,325,2,17662
1767,179,3,662,1,17671
1768,7,1,595,1,17681
1768,98,2,190,2,17682
1769,65,2,707,1,17691
1769,73,3,950,2,17692
1770,12,3,767,1,17701
1770,29,1,167,2,17702
1770,57,3,339,3,17703
1770,163,1,460,4,17704
1770,190,3,450,5,17705
1771,29,3,59,1,17711
1771,62,2,649,2,17712
1771,85,3,561,3,17713
1771,147,1,281,4,17714
1772,15,1,217,1,17721
1772,86,1,811,2,17722
1772,188,2,262,3,17723
1773,26,1,680,1,17731
1773,188,1,501,2,17732
1773,190,1,931,3,17733
1774,62,3,594,1,17741
1774,81,3,570,2,17742
1774,86,2,310,3,17743
1774,93,3,776,4,17744
1774,145,1,70,5,17745
1775,43,1,453,1,17751
1775,46,2,931,2,17752
1775,78,3,739,3,17753
1775,90,3,135,4,17754
1775,177,2,643,5,17755
1776,80,3,133,1,17761
1776,147,3,669,2,17762
1776,154,1,327,3,17763
1776,173,3,995,4,17764
1777,104,2,291,1,17771
1777,112,3,107,2,17772
1777,140,3,731,3,17773
1778,4,1,694,1,17781
1778,48,1,51,2,17782
1778,80,1,775,3,17783
1778,99,3,641,4,17784
1778,100,1,820,5,17785
1779,76,2,283,1,17791
1780,94,2,307,1,17801
1780,149,2,872,2,17802
1781,14,1,707,1,17811
1782,53,1,654,1,17821
1782,68,1,515,2,17822
1782,148,3,576,3,17823
1782,161,3,478,4,17824
1783,77,2,336,1,17831
1783,98,1,665,2,17832
1784,14,2,972,1,17841
1785,11,1,146,1,17851
1785,79,2,468,2,17852
1785,98,1,550,3,17853
1785,120,3,495,4,17854
1786,94,3,610,1,17861
1786,163,1,964,2,17862
1787,56,2,931,1,17871
1787,105,2,619,2,17872
1787,106,3,964,3,17873
1787,115,2,542,4,17874
1787,167,1,120,5,17875
1788,141,1,241,1,17881
1788,177,2,653,2,17882
1789,88,1,540,1,17891
1789,157,2,515,2,17892
1790,17,2,689,1,17901
1790,70,3,907,2,17902
1790,194,1,519,3,17903
1791,179,3,196,1,17911
1792,20,1,155,1,17921
1792,187,3,453,2,17922
1793,9,3,536,1,17931
1793,126,3,569,2,17932
1793,165,1,417,3,17933
1793,170,3,319,4,17934
1794,20,1,944,1,17941
1794,50,3,740,2,17942
1794,175,3,898,3,17943
1795,155,1,675,1,17951
1796,20,2,655,1,17961
1796,63,2,289,2,17962
1796,82,3,686,3,17963
1796,187,1,922,4,17964
1797,49,2,312,1,17971
1797,125,3,327,2,17972
1797,137,3,581,3,17973
1797,198,2,688,4,17974
1798,11,1,433,1,17981
1798,43,2,504,2,17982
1798,163,3,921,3,17983
1798,190,2,80,4,17984
1799,41,2,508,1,17991
1799,102,2,857,2,17992
1799,119,1,349,3,17993
1799,168,3,273,4,17994
1799,169,2,110,5,17995
1800,79,3,554,1,18001
1800,123,2,435,2,18002
1800,139,1,729,3,18003
1801,119,3,978,1,18011
1801,180,1,685,2,18012
1802,197,1,906,1,18021
1803,85,1,74,1,18031
1803,101,2,957,2,18032
1804,151,1,922,1,18041
1805,40,2,475,1,18051
1805,53,2,732,2,18052
1805,177,3,628,3,18053
1806,50,2,289,1,18061
1806,64,1,400,2,18062
1806,71,2,974,3,18063
1806,84,3,925,4,18064
1807,75,3,695,1,18071
1807,137,1,852,2,18072
1808,72,2,792,1,18081
1808,182,1,921,2,18082
1809,47,2,297,1,18091
1809,65,1,962,2,18092
1809,106,1,86,3,18093
1809,137,3,622,4,18094
1810,134,2,976,1,18101
1811,33,2,196,1,18111
1812,37,3,534,1,18121
1812,37,3,505,2,18122
1813,19,3,141,1,18131
1813,74,1,262,2,18132
1813,78,1,669,3,18133
1813,128,2,965,4,18134
1814,21,1,416,1,18141
1814,24,1,241,2,18142
1814,38,2,995,3,18143
1815,97,3,267,1,18151
1815,117,2,198,2,18152
1816,9,1,142,1,18161
1816,105,1,109,2,18162
1816,153,1,199,3,18163
1817,10,3,159,1,18171
1817,15,1,728,2,18172
1817,55,1,996,3,18173
1817,60,1,962,4,18174
1817,127,3,346,5,18175
1818,40,1,225,1,18181
1818,60,3,648,2,18182
1818,62,2,954,3,18183
1818,88,3,176,4,18184
1818,91,2,544,5,18185
1819,1,3,896,1,18191
1819,14,2,393,2,18192
1819,41,1,902,3,18193
1819,100,2,989,4,18194
1820,91,3,911,1,18201
1820,122,1,910,2,18202
1821,85,3,495,1,18211
1821,106,3,409,2,18212
1821,173,3,350,3,18213
1822,106,3,812,1,18221
1822,126,3,365,2,18222
1822,146,2,676,3,18223
1822,146,3,719,4,18224
1823,31,1,543,1,18231
1823,181,3,292,2,18232
1823,198,2,52,3,18233
1824,100,3,686,1,18241
1825,16,2,939,1,18251
1825,43,2,587,2,18252
1825,81,2,444,3,18253
1825,187,1,198,4,18254
1826,121,3,377,1,18261
1826,173,1,452,2,18262
1826,188,3,431,3,18263
1826,194,2,169,4,18264
1827,68,3,446,1,18271
1827,74,3,662,2,18272
1827,140,3,168,3,18273
1827,181,1,805,4,18274
1827,185,3,936,5,18275
1828,39,2,73,1,18281
1828,52,3,314,2,18282
1828,61,1,415,3,18283
1828,121,3,265,4,18284
1828,189,1,501,5,18285
1829,8,2,706,1,18291
1829,65,2,948,2,18292
1829,146,3,608,3,18293
1829,170,1,895,4,18294
1829,172,3,261,5,18295
1830,23,1,141,1,18301
1830,29,2,930,2,18302
1830,139,3,605,3,18303
1830,144,2,209,4,18304
1831,200,1,673,1,18311
1832,74,1,184,1,18321
1832,155,2,443,2,18322
1832,163,2,466,3,18323
1833,62,3,414,1,18331
1833,129,1,288,2,18332
1834,116,3,403,1,18341
1834,161,1,520,2,18342
1835,59,1,428,1,18351
1836,79,2,676,1,18361
1836,178,2,274,2,18362
1837,40,2,112,1,18371
1838,139,2,553,1,18381
1839,86,3,84,1,18391
1839,134,1,554,2,18392
1840,75,1,95,1,18401
1840,76,1,978,2,18402
1840,119,2,780,3,18403
1840,139,1,458,4,18404
1841,52,3,733,1,18411
1841,117,1,382,2,18412
1841,128,3,883,3,18413
1841,167,2,463,4,18414
1842,114,2,186,1,18421
1842,140,3,540,2,18422
1842,170,3,554,3,18423
1843,4,3,222,1,18431
1843,71,1,592,2,18432
1843,102,2,266,3,18433
1844,124,1,135,1,18441
1844,141,3,318,2,18442
1844,143,3,422,3,18443
1844,161,2,981,4,18444
1844,174,2,833,5,18445
1845,29,3,786,1,18451
1845,114,2,142,2,18452
1845,162,3,548,3,18453
1845,164,1,694,4,18454
1845,191,1,288,5,18455
1846,18,3,552,1,18461
1846,32,2,974,2,18462
1846,87,2,865,3,18463
1846,105,1,791,4,18464
1846,194,1,944,5,18465
1847,26,1,407,1,18471
1847,97,3,533,2,18472
1847,129,2,398,3,18473
1847,142,1,655,4,18474
1847,174,3,474,5,18475
1848,33,1,416,1,18481
1848,144,3,313,2,18482
1848,190,2,551,3,18483
1849,15,2,474,1,18491
1849,20,2,638,2,18492
1849,50,2,819,3,18493
1849,113,3,808,4,18494
1849,148,1,551,5,18495
1850,52,3,813,1,18501
1850,101,1,620,2,18502
1850,101,2,643,3,18503
1850,102,1,96,4,18504
1851,147,3,825,1,18511
1852,25,3,506,1,18521
1852,40,2,267,2,18522
1852,171,1,639,3,18523
1852,196,3,416,4,18524
1853,64,1,299,1,18531
1853,78,3,697,2,18532
1853,157,1,878,3,18533
1853,169,3,53,4,18534
1853,170,1,378,5,18535
1854,132,1,643,1,18541
1854,200,1,336,2,18542
1855,63,2,508,1,18551
1856,139,1,301,1,18561
1857,40,2,754,1,18571
1857,177,1,839,2,18572
1857,196,3,981,3,18573
1858,57,2,299,1,18581
1858,65,2,147,2,18582
1858,67,3,397,3,18583
1858,172,1,612,4,18584
1858,199,1,799,5,18585
1859,45,3,745,1,18591
1859,48,2,450,2,18592
1859,48,3,809,3,18593
1860,50,2,568,1,18601
1860,73,3,476,2,18602
1860,112,3,930,3,18603
1860,161,3,877,4,18604
1860,189,1,334,5,18605
1861,26,1,780,1,18611
1861,119,3,518,2,18612
1861,135,2,413,3,18613
1861,151,1,626,4,18614
1861,192,1,638,5,18615
1862,21,1,477,1,18621
1862,36,3,976,2,18622
1862,47,2,876,3,18623
1862,141,3,311,4,18624
1863,18,1,136,1,18631
1863,199,1,947,2,18632
1864,71,1,106,1,18641
1864,126,1,734,2,18642
1864,138,3,774,3,18643
1864,173,1,484,4,18644
1864,188,2,975,5,18645
1865,40,3,805,1,18651
1866,13,1,72,1,18661
1866,23,2,390,2,18662
1866,85,2,842,3,18663
1866,137,1,325,4,18664
1866,176,1,417,5,18665
1867,77,3,193,1,18671
1867,95,3,939,2,18672
1867,109,2,358,3,18673
1868,3,3,124,1,18681
1868,86,2,702,2,18682
1868,173,2,411,3,18683
1868,194,1,512,4,18684
1869,4,3,933,1,18691
1869,154,3,125,2,18692
1870,13,2,465,1,18701
1870,41,1,113,2,18702
1870,72,1,122,3,18703
1870,73,2,368,4,18704
1870,186,3,554,5,18705
1871,42,3,734,1,18711
1871,78,2,901,2,18712
1872,21,3,438,1,18721
1872,51,2,411,2,18722
1872,124,3,700,3,18723
1872,156,2,818,4,18724
1873,64,3,543,1,18731
1873,178,2,719,2,18732
1873,198,1,246,3,18733
1874,82,3,986,1,18741
1874,105,2,524,2,18742
1875,142,2,105,1,18751
1875,184,1,896,2,18752
1876,35,2,450,1,18761
1876,75,1,654,2,18762
1876,117,2,242,3,18763
1877,52,2,91,1,18771
1877,74,3,391,2,18772
1878,87,3,221,1,18781
1878,94,3,188,2,18782
1878,153,1,436,3,18783
1878,169,2,692,4,18784
1878,197,1,852,5,18785
1879,42,1,329,1,18791
1879,66,1,322,2,18792
1879,72,2,129,3,18793
1879,102,2,700,4,18794
1879,130,3,165,5,18795
1880,5,1,123,1,18801
1880,198,2,813,2,18802
1881,169,3,873,1,18811
1882,98,2,177,1,18821
1882,106,1,390,2,18822
1882,118,2,332,3,18823
1882,139,3,351,4,18824
1883,48,1,312,1,18831
1883,57,3,351,2,18832
1883,91,2,355,3,18833
1883,98,2,483,4,18834
1883,123,2,910,5,18835
1884,43,2,743,1,18841
1884,157,3,547,2,18842
1884,178,1,346,3,18843
1885,6,1,473,1,18851
1885,63,2,401,2,18852
1885,137,2,972,3,18853
1885,137,1,67,4,18854
1885,174,3,152,5,18855
1886,95,3,829,1,18861
1886,143,1,338,2,18862
1886,171,1,545,3,18863
1886,186,2,879,4,18864
1887,9,3,505,1,18871
1888,66,3,323,1,18881
1888,89,1,634,2,18882
1888,164,1,546,3,18883
1888,164,2,423,4,18884
1888,194,1,768,5,18885
1889,10,1,671,1,18891
1889,64,2,224,2,18892
1890,23,1,614,1,18901
1890,88,2,913,2,18902
1890,134,1,195,3,18903
1890,135,2,186,4,18904
1891,144,2,380,1,18911
1891,167,3,115,2,18912
1892,34,3,572,1,18921
1892,118,1,895,2,18922
1892,150,2,440,3,18923
1893,107,3,680,1,18931
1893,146,2,793,2,18932
1893,170,2,839,3,18933
1893,183,3,898,4,18934
1894,16,1,736,1,18941
1894,54,1,102,2,18942
1894,60,1,335,3,18943
1894,187,2,760,4,18944
1895,41,2,691,1,18951
1895,92,3,847,2,18952
1895,94,3,826,3,18953
1896,13,2,791,1,18961
1896,55,2,513,2,18962
1896,62,1,170,3,18963
1896,96,2,843,4,18964
1896,175,1,344,5,18965
1897,159,2,213,1,18971
1898,8,3,510,1,18981
1898,124,3,637,2,18982
1898,170,3,904,3,18983
1898,187,2,478,4,18984
1899,56,2,924,1,18991
1899,59,1,707,2,18992
1899,128,2,126,3,18993
1899,177,2,138,4,18994
1899,199,3,326,5,18995
1900,8,2,426,1,19001
1900,167,2,832,2,19002
1901,13,1,720,1,19011
1901,126,2,474,2,19012
1901,149,3,233,3,19013
1901,176,2,718,4,19014
1902,129,3,107,1,19021
1902,142,3,51,2,19022
1903,35,1,612,1,19031
1903,81,1,666,2,19032
1903,154,3,451,3,19033
1904,20,2,394,1,19041
1905,38,3,95,1,19051
1905,68,1,369,2,19052
1905,87,3,160,3,19053
1906,28,1,389,1,19061
1906,47,2,283,2,19062
1906,74,1,795,3,19063
1906,117,1,127,4,19064
1906,168,3,763,5,19065
1907,62,3,244,1,19071
1907,72,2,416,2,19072
1908,16,2,885,1,19081
1908,44,2,191,2,19082
1908,111,1,73,3,19083
1908,164,3,392,4,19084
1908,186,3,608,5,19085
1909,72,1,784,1,19091
1909,123,3,485,2,19092
1909,167,1,119,3,19093
1910,13,1,466,1,19101
1910,17,2,592,2,19102
1910,83,2,362,3,19103
