order_id,product_id,quantity,price_per_unit
1152,79,1,149
1152,38,3,914
1153,27,3,795
1153,130,2,620
1154,87,1,130
1154,196,2,53
1155,191,3,885
1155,194,2,855
1156,3,2,960
1156,138,3,904
1156,167,2,201
1157,115,3,59
1157,77,3,402
1157,94,1,882
1157,174,2,127
1158,35,2,688
1158,113,1,399
1158,143,3,615
1158,193,3,806
1159,35,2,936
1159,11,2,614
1159,39,3,73
1159,19,1,636
1160,77,3,686
1160,109,1,510
1160,91,3,862
1160,18,1,984
1161,164,3,827
1161,5,1,989
1161,80,2,648
1162,33,2,744
1162,87,1,75
1163,169,3,151
1163,135,3,153
1163,22,3,959
1164,154,3,981
1164,1,3,50
1165,127,1,86
1165,118,2,564
1165,197,3,966
1165,152,3,812
1166,174,1,981
1166,143,1,917
1166,85,3,294
1167,78,2,275
1167,33,2,829
1167,54,1,372
1168,139,2,938
1168,21,3,983
1168,89,1,186
1168,170,3,745
1168,132,1,53
1169,161,2,906
1169,1,1,915
1169,6,2,479
1169,84,3,432
1169,100,1,488
1170,9,2,992
1170,109,2,692
1170,156,1,998
1170,184,3,606
1171,75,2,434
1172,27,1,728
1172,109,2,243
1172,116,2,384
1172,81,2,930
1173,74,2,442
1173,132,1,431
1173,166,2,327
1173,135,3,191
1174,121,2,208
1175,97,2,396
1175,25,2,246
1175,132,3,238
1175,184,3,947
1175,45,1,203
1176,166,1,724
1176,99,1,827
1176,28,3,538
1177,121,2,544
1177,172,2,273
1178,12,1,96
1178,47,1,913
1178,35,1,578
1179,17,1,571
1179,117,3,66
1180,43,2,992
1180,128,2,469
1180,56,2,398
1180,40,2,790
1180,24,2,836
1181,105,2,211
1181,1,2,83
1181,5,3,446
1181,65,1,303
1182,79,2,533
1182,15,1,772
1183,64,3,473
1184,85,3,868
1185,52,1,514
1185,180,1,870
1185,39,3,550
1185,26,3,256
1185,40,3,482
1186,130,1,751
1186,36,2,333
1186,121,2,88
1187,41,3,202
1187,17,1,498
1188,70,1,417
1188,5,2,706
1188,172,3,776
1189,160,1,668
1189,89,2,284
1189,12,3,293
1190,153,3,608
1191,83,3,70
1191,14,2,96
1191,8,3,159
1191,161,3,314
1192,36,2,897
1192,144,2,116
1192,183,3,746
1193,115,2,289
1193,6,1,307
1193,65,2,666
1193,165,2,63
1193,34,1,399
1194,56,3,425
1194,192,2,409
1194,195,1,707
1195,118,3,624
1195,33,2,67
1195,116,2,331
1195,100,3,619
1195,139,3,82
1196,171,3,608
1196,119,2,470
1196,92,2,782
1197,177,2,810
1197,138,1,211
1197,134,1,748
1198,51,1,256
1198,28,1,743
1198,165,1,312
1198,52,1,176
1199,34,2,325
1199,68,2,884
1199,136,2,161
1199,61,1,719
1200,9,1,251
1201,164,3,533
1202,171,1,163
1202,154,2,837
1202,20,1,158
1202,1,1,55
1202,99,2,577
1203,89,2,755
1203,133,2,917
1203,47,1,889
1203,70,1,980
1204,74,3,277
1205,191,2,248
1205,44,1,965
1205,139,1,489
1205,88,2,752
1205,122,3,696
1206,187,2,269
1206,187,3,442
1206,11,2,482
1207,113,2,758
1208,128,1,951
1208,162,1,432
1209,114,2,554
1209,27,1,775
1210,177,1,139
1210,198,2,420
1210,116,1,734
1211,38,1,687
1211,146,3,816
1211,160,2,913
1211,184,3,854
1211,69,1,874
1212,33,2,709
1212,137,3,705
1212,194,2,584
1212,15,1,732
1212,116,1,767
1213,163,1,644
1213,113,1,547
1213,132,2,719
1214,53,1,946
1214,188,2,624
1214,132,1,751
1214,116,3,478
1214,117,2,359
1215,112,3,635
1215,85,3,652
1215,98,3,830
1216,119,3,589
1216,90,1,850
1216,165,2,905
1217,82,1,632
1217,102,1,128
1217,32,1,101
1218,44,1,189
1218,93,3,947
1218,85,3,588
1218,166,2,92
1218,41,3,886
1219,170,3,703
1219,59,2,645
1219,108,1,717
1220,177,2,104
1220,144,3,655
1220,190,1,558
1221,79,1,289
1221,183,2,909
1221,174,1,341
1222,172,2,707
1223,137,2,712
1223,116,2,752
1223,43,2,81
1223,193,2,229
1223,46,1,529
1224,182,3,549
1225,158,3,674
1226,79,3,368
1227,109,1,868
1227,101,3,141
1227,101,1,186
1228,36,3,204
1228,26,3,370
1228,136,3,85
1228,47,3,730
1228,38,1,144
1229,170,3,134
1229,28,3,860
1230,180,1,732
1230,57,1,751
1230,98,3,299
1230,16,2,740
1230,96,1,782
1231,56,3,683
1231,67,2,384
1231,197,2,578
1231,101,2,738
1231,134,1,684
1232,146,1,313
1232,73,2,380
1233,14,3,814
1234,54,3,664
1234,13,1,777
1234,139,1,663
1235,10,2,774
1235,100,2,768
1235,176,1,749
1236,113,1,256
1237,181,2,674
1237,45,3,149
1237,6,1,86
1238,152,1,87
1238,30,2,312
1238,109,1,701
1238,14,1,441
1239,147,3,936
1239,41,2,772
1239,184,2,465
1239,167,3,145
1240,191,3,796
1240,76,1,691
1240,193,2,569
1241,22,2,447
1241,165,3,90
1242,142,2,103
1242,88,1,220
1243,122,3,537
1243,125,1,974
1243,100,3,990
1243,52,1,955
1243,54,3,749
1244,148,3,437
1244,122,1,876
1245,196,2,167
1245,112,1,472
1246,18,2,547
1246,134,1,62
1246,152,3,826
1246,86,3,648
1247,84,2,852
1247,87,3,771
1247,125,3,560
1248,43,3,434
1248,101,1,373
1248,125,1,603
1249,144,2,994
1249,136,2,748
1249,122,3,192
1249,196,2,89
1250,34,1,107
1251,122,3,162
1251,56,1,373
1251,22,2,488
1252,101,1,843
1252,197,2,550
1252,159,3,174
1252,158,2,963
1252,6,1,90
1253,128,3,689
1253,14,2,525
1253,198,3,585
1253,197,2,172
1254,113,1,377
1254,142,2,54
1255,129,2,429
1255,44,2,518
1255,141,2,888
1256,116,1,204
1256,36,1,905
1257,198,3,97
1257,179,3,632
1257,113,3,443
1258,106,2,622
1259,153,3,443
1259,115,3,860
1260,133,3,553
1260,176,3,844
1261,166,2,326
1262,187,3,57
1262,107,2,74
1263,157,1,710
1263,98,3,388
1263,77,2,636
1263,73,1,886
1264,19,3,623
1264,97,1,199
1265,62,3,772
1265,33,3,486
1266,95,2,514
1267,156,1,317
1267,63,1,146
1267,89,1,844
1267,100,2,69
1267,162,2,841
1268,93,1,86
1268,99,1,128
1268,91,3,926
1268,188,1,353
1269,138,3,765
1269,125,3,408
1269,192,1,667
1269,54,2,253
1269,120,2,485
1270,174,2,546
1270,85,1,172
1271,63,3,611
1271,117,1,667
1272,80,3,446
1273,125,2,692
1274,8,1,304
1274,122,1,240
1274,164,1,374
1274,71,3,219
1275,8,3,875
1275,11,3,176
1275,154,2,105
1275,46,1,765
1276,78,3,108
1276,19,3,642
1277,144,3,495
1277,80,3,914
1277,194,3,765
1278,115,3,594
1278,121,1,855
1279,103,2,908
1280,23,1,911
1280,181,3,365
1281,105,3,53
1281,16,1,509
1282,169,2,272
1283,56,3,701
1283,87,3,393
1284,4,1,405
1285,117,2,492
1285,108,1,898
1285,122,1,129
1285,35,3,316
1285,188,1,767
1286,16,3,605
1286,14,3,894
1286,152,2,671
1287,72,1,482
1287,152,3,695
1288,173,1,309
1288,38,2,630
1289,80,2,932
1290,181,1,639
1291,51,3,754
1291,134,2,678
1291,91,3,239
1291,97,1,348
1291,66,1,409
1292,98,3,770
1292,166,1,945
1292,153,1,667
1292,153,1,835
1293,128,3,708
1293,131,1,490
1293,55,2,498
1293,137,3,706
1293,53,1,925
1294,61,1,625
1294,16,2,985
1294,151,3,793
1295,156,2,925
1295,193,1,777
1296,29,1,251
1296,70,2,709
1296,178,1,778
1297,178,2,657
1297,9,3,973
1297,10,2,693
1297,34,2,299
1297,40,3,568
1298,54,3,373
1299,114,3,344
1299,15,3,700
1299,108,2,957
1299,106,2,847
1299,139,1,194
1300,144,1,573
1300,54,2,411
1300,23,1,131
1301,32,1,160
1301,136,3,555
1301,142,1,774
1302,51,3,855
1302,129,3,734
1303,149,2,176
1304,26,1,308
1304,87,2,880
1304,32,1,459
1304,138,1,849
1304,89,3,316
1305,6,1,418
1305,116,2,515
1305,149,1,609
1305,185,3,832
1305,77,1,205
1306,118,2,842
1306,55,1,304
1306,150,1,668
1307,87,1,857
1307,131,3,211
1307,107,1,277
1307,150,3,413
1307,117,2,251
1308,73,1,366
1308,98,1,887
1308,71,1,167
1308,107,1,498
1308,129,3,800
1309,11,2,928
1310,200,1,643
1310,193,2,647
1310,79,3,989
1311,81,3,432
1311,87,3,507
1311,154,3,116
1311,161,1,805
1311,129,2,634
1312,114,2,542
1312,37,2,957
1312,115,1,215
1313,151,3,517
1314,30,1,575
1315,151,1,95
1315,83,3,276
1315,139,1,792
1315,41,2,213
1316,114,2,150
1316,69,3,104
1317,163,1,513
1317,3,3,925
1317,37,1,891
1317,162,3,451
1318,104,3,866
1318,93,2,184
1318,118,3,301
1318,105,3,557
1318,40,3,541
1319,99,2,372
1319,96,2,600
1319,99,2,798
1320,156,1,766
1320,167,3,232
1320,180,3,498
1320,92,1,990
1320,53,1,76
1321,47,3,538
1322,173,2,855
1322,121,3,692
1322,135,3,977
1322,43,3,75
1323,11,3,541
1323,27,2,138
1323,35,3,79
1323,42,1,840
1323,36,2,304
1324,153,3,350
1324,167,2,982
1324,169,2,679
1324,119,2,209
1324,12,2,296
1325,121,2,339
1326,177,2,215
1326,76,3,796
1327,43,3,505
1327,185,1,653
1327,9,1,831
1328,109,3,825
1328,185,2,814
1329,33,1,525
1329,36,3,366
1329,179,3,400
1330,122,3,243
1330,191,1,549
1331,31,3,285
1332,42,2,205
1333,121,2,85
1333,28,1,96
1334,142,2,180
1334,29,1,861
1334,103,1,477
1334,141,1,326
1334,110,3,313
1335,156,1,502
1335,104,1,128
1335,25,1,766
1335,70,1,59
1335,164,1,464
1336,90,3,835
1336,149,3,772
1336,52,3,875
1337,163,3,418
1337,160,3,710
1337,30,2,751
1338,23,1,195
1339,126,2,508
1339,25,3,883
1339,67,3,749
1340,155,1,883
1340,61,3,119
1340,168,3,301
1341,82,2,581
1341,172,3,533
1341,122,3,377
1341,97,3,213
1341,133,1,875
1342,40,3,466
1342,128,1,436
1342,110,1,946
1342,181,3,330
1342,93,2,678
1343,59,1,839
1344,82,3,720
1344,68,2,436
1345,84,1,142
1345,6,3,798
1345,157,3,55
1345,163,1,389
1345,109,2,296
1346,67,2,270
1346,97,2,239
1346,118,1,582
1347,54,2,778
1347,38,2,691
1347,107,1,95
1347,117,3,744
1347,78,3,733
1348,155,1,110
1349,80,2,485
1349,125,1,262
1349,152,3,902
1349,190,1,788
1349,91,1,897
1350,88,3,334
1350,33,3,230
1351,5,2,758
1351,186,1,448
1352,58,2,218
1353,148,1,491
1353,200,2,710
1353,170,2,746
1353,79,3,856
1353,19,2,643
1354,64,3,547
1354,50,2,269
1354,186,2,639
1354,11,3,105
1354,136,1,448
1355,118,2,945
1355,17,2,976
1355,158,3,759
1355,29,1,628
1356,128,1,272
1356,73,1,628
1356,159,2,743
1356,41,2,411
1357,123,1,117
1357,173,1,204
1357,162,1,823
1358,127,3,409
1358,6,1,901
1359,68,3,569
1359,36,3,51
1359,121,3,789
1360,117,1,507
1360,158,2,483
1360,104,2,106
1360,47,1,363
1360,83,2,310
1361,99,3,146
1362,104,3,408
1362,63,2,534
1363,85,2,332
1363,160,1,753
1363,89,3,50
1364,44,2,162
1364,48,2,535
1364,89,3,791
1365,173,1,277
1365,45,2,186
1365,155,2,165
1365,11,1,479
1366,139,2,352
1366,15,2,69
1366,28,2,619
1366,139,3,981
1366,84,1,857
1367,83,2,703
1367,92,2,572
1367,199,1,189
1367,28,1,623
1368,129,3,610
1369,199,1,825
1370,159,1,376
1370,96,2,259
1371,63,3,329
1371,158,1,209
1371,82,2,115
1371,117,3,206
1372,141,2,421
1372,48,3,747
1372,159,1,626
1373,142,1,461
1373,70,2,940
1373,132,1,662
1373,179,2,210
1374,123,3,497
1375,57,1,991
1375,186,2,411
1376,1,1,758
1376,132,2,761
1376,25,3,155
1376,155,2,391
1377,139,1,853
1377,100,3,222
1377,106,1,847
1378,29,1,854
1378,148,1,298
1378,93,2,457
1378,55,3,251
1379,175,3,539
1380,197,3,614
1380,54,1,699
1381,39,1,443
1381,28,1,674
1381,64,1,325
1381,15,2,260
1381,191,2,688
1382,97,3,568
1382,148,1,838
1382,78,3,75
1383,23,1,841
1384,185,3,568
1385,86,3,803
1385,92,2,780
1385,47,1,647
1386,139,2,383
1386,136,1,800
1386,199,1,432
1386,145,1,158
1386,45,2,207
1387,47,2,714
1387,108,3,441
1387,101,3,102
1387,12,2,441
1387,12,3,568
1388,74,1,763
1388,181,1,501
1389,136,3,803
1389,57,2,525
1389,12,1,616
1390,119,3,423
1390,157,3,372
1390,32,2,988
1390,100,1,580
1391,169,1,742
1391,200,3,287
1392,74,2,585
1392,32,2,68
1392,25,3,622
1392,199,1,844
1393,140,3,315
1393,108,1,731
1394,28,1,585
1395,139,2,579
1395,68,1,162
1395,180,1,939
1396,68,1,947
1396,50,3,711
1396,41,2,475
1396,62,3,779
1396,96,2,137
1397,38,1,370
1398,64,1,920
1398,90,1,163
1399,166,1,845
1399,186,3,711
1399,120,3,763
1399,119,1,313
1400,38,2,660
1400,113,1,719
1400,191,1,915
1400,34,3,618
1401,140,2,282
1401,83,3,950
1401,33,2,75
1401,188,1,814
1402,98,1,194
1402,174,1,951
1402,56,1,643
1402,93,1,710
1403,62,3,271
1403,60,2,873
1403,89,1,234
1404,58,2,668
1405,50,3,721
1405,18,2,242
1406,22,2,701
1407,45,2,328
1407,113,1,926
1407,32,1,179
1408,189,3,411
1408,157,1,654
1408,199,2,434
1408,73,3,626
1409,148,1,523
1409,186,2,886
1410,140,2,771
1410,107,2,694
1410,186,3,558
1410,78,3,312
1411,109,2,464
1411,38,1,850
1411,50,3,109
1412,127,2,184
1412,65,1,954
1412,4,3,908
1412,155,2,975
1412,192,1,590
1413,79,3,930
1413,79,1,459
1413,106,1,787
1413,86,2,305
1413,125,3,801
1414,60,2,124
1414,9,1,83
1414,157,1,134
1414,40,3,407
1414,89,3,489
1415,115,1,353
1415,132,2,386
1416,21,2,327
1416,196,3,575
1416,182,1,764
1417,19,2,524
1417,166,2,399
1417,102,2,747
1417,136,2,471
1417,165,2,203
1418,82,2,609
1418,85,1,435
1418,161,2,799
1419,64,2,846
1419,78,3,188
1420,115,1,121
1420,198,2,636
1421,105,1,199
1421,14,3,401
1421,96,2,153
1421,117,2,563
1422,24,2,393
1422,186,1,648
1422,59,2,413
1422,69,2,699
1423,61,2,654
1423,14,3,132
1423,186,1,563
1423,190,1,408
1424,139,2,747
1425,164,2,161
1425,153,1,502
1425,25,3,366
1425,98,3,711
1426,38,1,599
1426,117,2,468
1427,168,1,949
1427,89,2,307
1427,57,3,490
1428,165,1,997
1428,45,3,986
1428,6,2,64
1428,158,2,536
1428,170,1,809
1429,130,1,609
1429,144,1,661
1430,169,2,510
1430,44,3,62
1430,7,1,717
1430,184,3,227
1430,192,1,166
1431,178,2,573
1431,150,3,832
1432,61,3,346
1432,22,2,459
1432,98,1,862
1432,72,2,513
1433,142,3,891
1433,143,1,166
1434,142,2,527
1434,104,1,661
1435,174,1,123
1435,162,3,206
1436,150,3,768
1436,64,1,855
1436,63,2,180
1437,197,1,493
1437,127,2,874
1437,82,1,143
1437,121,1,120
1437,63,3,221
1438,140,3,908
1438,157,3,617
1438,99,1,125
1439,140,2,564
1439,123,1,172
1439,17,3,240
1439,146,3,871
1439,198,2,314
1440,195,2,653
1440,56,2,520
1440,85,3,763
1440,155,2,858
1440,148,2,572
1441,74,1,280
1441,99,3,646
1441,31,1,193
1441,25,3,832
1442,22,1,408
1442,23,2,103
1442,92,3,367
1442,21,3,139
1442,56,1,321
1443,65,1,67
1444,68,2,158
1444,124,3,547
1444,163,3,882
1444,156,1,714
1445,38,1,263
1446,78,2,512
1446,87,1,232
1446,171,1,314
1446,91,2,721
1446,182,3,969
1447,167,1,611
1447,170,1,393
1447,122,3,240
1448,65,3,769
1449,122,2,215
1450,93,2,788
1450,192,3,583
1450,49,1,966
1451,135,2,843
1451,83,2,600
1451,196,2,342
1452,70,2,931
1453,158,3,147
1454,120,1,850
1454,13,1,713
1455,15,2,782
1455,46,2,79
1455,121,1,686
1456,125,2,434
1457,182,2,856
1457,155,3,939
1457,78,3,114
1457,200,3,858
1458,4,2,52
1458,2,1,225
1458,166,3,402
1458,179,2,459
1458,148,3,715
1459,35,3,425
1459,149,1,742
1459,103,3,922
1459,109,3,983
1459,200,2,525
1460,106,3,864
1460,131,1,459
1460,195,2,657
1460,113,1,933
1461,2,3,969
1461,78,1,141
1461,162,1,775
1461,175,2,197
1461,167,2,457
1462,181,2,85
1463,188,2,282
1463,16,3,991
1463,29,1,881
1463,159,2,958
1463,170,3,554
1464,33,2,268
1464,148,1,266
1464,197,2,779
1464,19,1,565
1464,191,1,152
1465,24,3,990
1465,123,2,841
1465,85,3,297
1465,77,2,331
1466,194,2,593
1466,110,1,738
1466,54,3,672
1466,179,3,238
1466,146,3,653
1467,88,2,947
1467,55,2,797
1467,130,1,830
1468,10,3,581
1468,66,3,103
1469,59,2,722
1469,123,2,758
1469,157,3,209
1469,49,1,295
1470,124,1,734
1470,147,2,275
1470,125,3,375
1470,183,2,586
1471,137,1,429
1472,106,3,426
1472,57,1,644
1472,120,2,463
1472,178,3,894
1473,19,3,178
1473,73,2,813
1473,86,3,736
1474,40,3,509
1474,162,1,925
1474,59,2,363
1474,99,2,220
1474,191,3,390
1475,199,2,59
1475,108,3,218
1475,26,3,315
1475,134,2,201
1476,33,2,280
1476,112,1,922
1476,35,1,728
1476,114,1,630
1476,131,1,310
1477,35,2,309
1477,104,2,816
1477,103,3,62
1477,178,3,341
1477,146,1,527
1478,154,2,659
1478,182,3,179
1478,122,3,869
1478,106,3,534
1478,137,1,69
1479,82,3,746
1480,93,2,380
1481,25,1,82
1481,108,2,491
1481,18,2,333
1481,124,1,539
1482,81,3,166
1483,68,2,804
1483,78,1,562
1484,124,1,65
1485,176,3,950
1485,11,3,410
1485,174,1,373
1486,95,3,498
1486,122,3,117
1486,195,1,184
1486,127,3,485
1486,30,3,749
1487,40,2,952
1488,64,3,916
1488,55,1,113
1488,151,1,99
1489,164,3,855
1489,27,1,394
1489,178,3,692
1489,113,1,825
1489,115,3,695
1490,198,2,716
1490,111,2,230
1490,61,2,666
1491,94,1,434
1492,200,3,439
1492,11,2,532
1492,66,2,992
1492,153,1,922
1492,160,1,171
1493,2,2,389
1493,178,3,446
1493,3,2,807
1493,157,1,303
1494,1,1,500
1494,75,2,396
1494,153,3,479
1494,117,3,658
1494,14,3,240
1495,38,3,622
1495,174,1,105
1496,14,2,748
1497,176,2,376
1498,113,1,105
1498,128,2,371
1498,181,1,63
1499,16,1,496
1500,148,3,307
1501,156,1,830
1501,164,2,832
1501,135,3,906
1501,148,3,221
1502,87,1,444
1502,39,1,730
1502,106,1,177
1503,192,3,55
1504,30,2,160
1504,28,2,506
1504,15,3,607
1504,20,3,571
1505,137,3,331
1505,83,2,99
1506,4,1,195
1506,43,2,329
1506,121,1,697
1507,10,1,704
1508,158,2,923
1508,149,2,831
1509,83,3,185
1509,111,2,667
1509,157,3,497
1510,148,1,364
1510,85,2,948
1510,102,3,427
1511,197,3,93
1511,95,3,765
1511,1,1,354
1511,174,3,305
1511,180,2,356
1512,53,1,325
1513,105,3,518
1513,192,1,277
1513,97,3,590
1513,51,3,185
1514,11,3,79
1514,135,2,158
1514,148,2,319
1515,133,2,857
1515,177,2,425
1515,153,3,841
1515,8,3,69
1515,155,2,612
1516,137,3,283
1516,66,2,90
1516,13,1,727
1517,166,3,738
1517,110,2,755
1518,33,2,523
1518,74,2,972
1518,84,2,483
1519,90,3,794
1519,155,1,481
1519,170,3,494
1519,78,3,81
1520,151,2,382
1520,129,1,198
1520,181,2,157
1520,150,1,393
1521,56,2,529
1521,96,1,237
1521,137,2,195
1521,76,2,400
1521,19,1,431
1522,138,1,869
1523,173,1,481
1523,183,1,258
1524,174,2,531
1524,63,3,924
1524,81,2,594
1524,157,1,807
1525,130,1,637
1526,165,1,351
1526,168,3,930
1526,132,2,887
1527,132,3,157
1527,32,1,580
1527,92,1,311
1528,137,1,310
1528,10,3,111
1529,186,2,581
1529,66,1,684
1529,4,2,868
1529,132,1,863
1529,22,1,407
1530,138,2,426
1530,93,1,206
1530,83,3,771
1530,38,3,78
1530,126,1,619
1531,194,2,924
1531,121,2,263
1531,150,3,729
1531,151,3,362
1531,197,3,407
1532,189,1,353
1532,38,3,707
1532,114,3,668
1532,16,3,951
1532,55,1,969
1533,105,2,798
1533,19,1,145
1533,141,1,566
1533,89,3,541
1534,90,3,592
1534,88,1,406
1535,130,2,470
1535,98,2,600
1535,67,1,910
1535,161,1,96
1536,58,2,409
1536,95,3,210
1536,83,1,878
1537,180,2,531
1537,39,3,509
1537,11,3,154
1537,44,2,429
1538,75,2,980
1538,132,1,423
1538,164,2,472
1538,138,1,824
1539,172,1,622
1539,181,3,810
1539,8,1,117
1539,182,1,214
1539,162,3,390
1540,196,2,434
1540,106,2,203
1541,88,2,616
1541,167,2,369
1542,171,2,166
1543,11,3,228
1543,64,3,766
1543,119,1,862
1543,72,3,90
1544,147,3,89
1544,88,2,864
1544,164,2,174
1544,174,3,675
1544,116,3,173
1545,80,3,843
1545,152,3,439
1546,176,1,901
1546,88,2,686
1546,192,2,99
1546,189,2,552
1546,136,2,802
1547,187,3,414
1547,50,2,242
1547,177,2,103
1548,124,1,94
1548,25,3,540
1548,171,2,699
1548,67,1,370
1549,73,3,838
1550,142,3,814
1551,77,3,677
1552,114,2,783
1552,88,1,294
1553,20,3,446
1553,79,1,254
1553,120,3,695
1553,18,2,784
1553,97,2,846
1554,184,3,916
1555,183,2,956
1555,131,2,953
1555,154,3,380
1555,96,2,491
1555,200,3,877
1556,9,1,969
1557,174,3,484
1557,31,3,797
1557,182,2,643
1557,63,3,856
1557,185,3,595
1558,129,2,730
1559,25,1,643
1560,83,1,339
1560,99,3,940
1561,176,1,740
1562,126,2,441
1562,134,3,148
1563,121,3,133
1563,73,3,321
1563,160,2,996
1563,94,2,342
1564,121,2,787
1564,4,1,580
1564,82,3,669
1565,135,2,378
1565,33,2,66
1565,54,1,457
1565,137,2,853
1565,141,3,573
1566,199,1,166
1567,27,2,176
1567,154,1,124
1567,40,2,191
1567,124,3,97
1568,13,3,981
1569,41,1,85
1569,141,2,580
1569,158,2,297
1569,22,3,442
1569,57,3,792
1570,112,1,534
1570,5,3,55
1570,99,2,501
1570,94,3,126
1571,70,2,183
1571,141,1,617
1571,200,3,506
1571,87,3,141
1572,71,3,128
1572,73,2,859
1573,125,1,226
1573,48,1,524
1574,13,2,911
1574,100,1,697
1574,158,3,57
1574,73,3,569
1574,159,2,163
1575,80,2,77
1575,113,1,150
1575,108,2,810
1575,162,3,476
1575,132,3,477
1576,52,3,732
1576,69,1,432
1577,62,1,653
1578,30,1,969
1578,199,1,476
1578,165,1,764
1579,196,1,179
1580,40,3,972
1580,63,3,906
1580,197,1,515
1580,58,1,548
1580,23,2,745
1581,171,2,766
1581,90,2,808
1582,180,1,372
1582,49,2,929
1582,65,3,338
1582,147,2,265
1582,79,2,360
1583,157,1,815
1583,155,3,875
1583,79,3,184
1584,63,3,381
1584,153,2,326
1584,47,3,999
1584,162,1,561
1584,198,1,298
1585,156,2,268
1585,107,2,990
1585,142,3,262
1585,131,2,823
1585,106,1,150
1586,196,3,868
1587,200,3,936
1587,37,3,661
1587,170,3,636
1588,97,3,453
1588,59,2,94
1588,109,1,351
1588,19,2,645
1588,46,1,851
1589,2,3,987
1589,143,2,226
1589,181,2,828
1590,31,3,123
1590,25,3,590
1591,199,1,979
1591,36,2,108
1591,108,1,834
1591,129,3,247
1591,193,1,173
1592,79,1,863
1592,5,3,667
1593,70,3,175
1593,117,1,304
1593,175,1,836
1593,38,3,278
1593,176,1,94
1594,75,3,334
1594,187,3,301
1594,47,3,798
1595,144,3,618
1595,90,3,888
1595,58,1,559
1595,87,2,264
1596,57,3,800
1597,171,3,639
1597,107,1,136
1597,126,3,501
1598,46,1,467
1598,45,3,619
1598,181,2,952
1599,166,3,54
1599,46,2,751
1600,97,3,282
1600,177,3,378
1601,108,2,565
1602,119,1,649
1603,82,3,439
1604,67,3,556
1604,7,3,548
1604,68,3,430
1605,88,1,820
1606,150,2,725
1606,184,1,572
1606,58,2,188
1607,178,3,475
1607,33,2,648
1608,79,1,540
1608,148,2,680
1608,134,2,479
1608,142,2,891
1609,26,2,362
1609,148,1,722
1609,127,2,584
1609,180,3,882
1609,166,1,762
1610,132,1,350
1610,112,2,929
1610,125,3,524
1611,29,1,800
1611,180,2,815
1611,21,3,117
1612,115,1,144
1612,68,1,458
1613,165,3,678
1613,147,2,892
1614,116,3,629
1615,163,3,806
1616,172,3,530
1616,44,2,684
1616,114,2,203
1617,123,3,517
1617,182,3,561
1618,97,2,680
1618,156,2,837
1618,5,2,704
1618,198,1,457
1618,93,2,360
1619,111,2,134
1619,179,2,70
1619,6,1,159
1619,65,1,389
1620,192,2,260
1620,11,2,319
1620,92,2,798
1620,72,1,150
1620,60,3,367
1621,195,3,861
1621,113,3,129
1621,70,3,568
1621,22,1,162
1621,36,3,366
1622,55,1,566
1622,167,1,933
1622,132,3,352
1622,118,2,441
1622,127,2,347
1623,143,3,919
1623,82,2,90
1624,86,3,537
1624,86,3,785
1624,12,1,653
1625,181,2,546
1625,121,3,934
1626,44,2,999
1626,168,3,985
1626,152,1,731
1626,86,2,459
1626,146,1,311
1627,18,1,678
1627,67,1,569
1627,41,2,479
1627,147,3,123
1627,79,2,722
1628,105,2,357
1629,173,1,318
1629,75,2,535
1629,145,1,285
1630,52,1,996
1630,24,1,883
1630,18,3,570
1630,163,2,493
1630,173,1,90
1631,78,1,248
1631,183,3,722
1631,60,3,62
1631,185,3,625
1632,4,3,163
1632,179,3,286
1632,86,2,867
1632,151,1,864
1632,34,2,121
1633,68,1,495
1633,63,2,691
1633,156,2,127
1634,86,3,79
1634,92,3,456
1634,164,3,806
1635,54,1,875
1635,169,3,621
1635,104,1,497
1636,60,1,597
1636,165,1,854
1636,71,1,575
1636,167,1,608
1636,197,2,326
1637,81,3,664
1637,30,2,601
1637,175,3,644
1637,143,1,926
1638,77,3,306
1638,16,3,674
1638,46,3,311
1639,107,1,736
1639,33,2,777
1640,4,1,472
1640,75,2,288
1640,73,2,56
1640,74,3,850
1641,115,3,315
1641,87,2,655
1641,40,2,561
1641,179,2,92
1641,15,2,896
1642,172,3,391
1642,2,1,117
1642,88,2,299
1642,72,1,550
1643,76,2,159
1643,108,1,891
1643,131,2,330
1643,174,1,778
1643,67,1,60
1644,195,3,909
1644,3,1,906
1644,62,2,289
1645,124,1,314
1645,52,3,542
1646,193,1,623
1646,100,1,235
1646,49,2,615
1646,37,3,318
1646,144,1,997
1647,54,1,196
1647,132,1,712
1647,171,1,344
1647,106,3,277
1647,152,2,277
1648,1,1,449
1649,31,1,923
1649,73,2,422
1650,87,2,319
1650,53,2,192
1650,169,1,876
1651,187,2,269
1651,13,3,878
1651,170,3,590
1652,2,1,190
1653,192,2,713
1653,167,2,560
1653,112,1,528
1654,142,3,473
1654,21,1,913
1654,4,2,486
1655,157,1,935
1655,52,2,842
1655,30,3,570
1655,129,1,904
1656,71,1,807
1656,68,1,952
1656,122,3,122
1656,34,1,275
1656,136,3,751
1657,106,2,720
1657,36,2,83
1658,119,3,854
1658,132,1,905
1658,4,1,373
1659,109,3,444
1659,53,2,113
1659,141,3,280
1660,47,3,900
1660,89,3,779
1660,46,3,203
1660,88,3,337
1661,170,3,483
1661,24,1,827
1661,121,2,600
1662,152,3,362
1663,176,2,879
1663,162,2,301
1663,12,1,812
1664,106,1,494
1664,176,3,677
1664,74,1,139
1664,158,1,742
