Vendor NR,Invoice Value,startTimestamp,caseId,activityName,CompCode,Vendor,Material type,Cash (discount %),Current Date,Net Order Value Normalized,Cash (discount Days),Invoice Base Date,Invoice ID,Planned delivery time in days,Cash (discount Days) 2,Cash (discount %) 2,Prompt Payment
Vendor3,3161.8,2022-07-27T13:59:57.000,67,Complete the Customer Memo,356,Northwind,Finished products,0.1,7/17/2022 12:00:00 AM,3161.8,4.5,2022-08-11T00:00:00.000,1085,7,4.5,0.1,2845.6199
Vendor3,3161.8,2022-07-28T09:10:29.000,67,Reject Invoice,356,Northwind,Finished products,0.1,7/17/2022 12:00:00 AM,3161.8,4.5,2022-08-11T00:00:00.000,1085,7,4.5,0.1,2845.6199
Vendor3,3161.8,2022-07-28T10:18:26.000,67,Refund With Standard Voucher,356,Northwind,Finished products,0.1,7/17/2022 12:00:00 AM,3161.8,4.5,2022-08-11T00:00:00.000,1085,7,4.5,0.1,2845.6199
Vendor3,3161.8,2022-07-28T11:46:52.000,67,Complete the Customer Memo,356,Northwind,Finished products,0.1,7/17/2022 12:00:00 AM,3161.8,4.5,2022-08-11T00:00:00.000,1085,7,4.5,0.1,2845.6199
Vendor3,3161.8,2022-07-28T15:24:46.000,67,Approve Invoice,356,Northwind,Finished products,0.1,7/17/2022 12:00:00 AM,3161.8,4.5,2022-08-11T00:00:00.000,1085,7,4.5,0.1,2845.6199
Vendor3,3161.8,2022-07-29T09:09:35.000,67,Credit Memo Creation,356,Northwind,Finished products,0.1,7/17/2022 12:00:00 AM,3161.8,4.5,2022-08-11T00:00:00.000,1085,7,4.5,0.1,2845.6199
Vendor3,3161.8,2022-07-29T10:47:33.000,67,Fill Credit Memo,356,Northwind,Finished products,0.1,7/17/2022 12:00:00 AM,3161.8,4.5,2022-08-11T00:00:00.000,1085,7,4.5,0.1,2845.6199
Vendor3,3161.8,2022-07-29T11:33:31.000,67,Re-issuing the invoice,356,Northwind,Finished products,0.1,7/17/2022 12:00:00 AM,3161.8,4.5,2022-08-11T00:00:00.000,1085,7,4.5,0.1,2845.6199
Vendor2,2112.22,2022-08-15T10:25:17.000,68,Invoice Entry,356,Contoso Metal,Finished products,0.05,8/7/2022 12:00:00 AM,2112.22,9,2022-09-14T00:00:00.000,1058,14,9,0.05,1900.9979
Vendor2,2112.22,2022-08-15T11:35:33.000,68,Confirm Payment Received,356,Contoso Metal,Finished products,0.05,8/7/2022 12:00:00 AM,2112.22,9,2022-09-14T00:00:00.000,1058,14,9,0.05,1900.9979
Vendor2,2112.22,2022-08-15T13:41:55.000,68,Refund With Standard Voucher,356,Contoso Metal,Finished products,0.05,8/7/2022 12:00:00 AM,2112.22,9,2022-09-14T00:00:00.000,1058,14,9,0.05,1900.9979
Vendor2,2112.22,2022-08-15T14:29:12.000,68,Complete the Customer Memo,356,Contoso Metal,Finished products,0.05,8/7/2022 12:00:00 AM,2112.22,9,2022-09-14T00:00:00.000,1058,14,9,0.05,1900.9979
Vendor2,2112.22,2022-08-16T09:31:10.000,68,Reject Invoice,356,Contoso Metal,Finished products,0.05,8/7/2022 12:00:00 AM,2112.22,9,2022-09-14T00:00:00.000,1058,14,9,0.05,1900.9979
Vendor2,2112.22,2022-08-16T12:08:39.000,68,Refund With Standard Voucher,356,Contoso Metal,Finished products,0.05,8/7/2022 12:00:00 AM,2112.22,9,2022-09-14T00:00:00.000,1058,14,9,0.05,1900.9979
Vendor2,2112.22,2022-08-16T13:17:14.000,68,Complete the Customer Memo,356,Contoso Metal,Finished products,0.05,8/7/2022 12:00:00 AM,2112.22,9,2022-09-14T00:00:00.000,1058,14,9,0.05,1900.9979
Vendor2,2112.22,2022-08-16T15:40:20.000,68,Approve Invoice,356,Contoso Metal,Finished products,0.05,8/7/2022 12:00:00 AM,2112.22,9,2022-09-14T00:00:00.000,1058,14,9,0.05,1900.9979
Vendor2,2112.22,2022-08-17T09:11:25.000,68,Credit Memo Creation,356,Contoso Metal,Finished products,0.05,8/7/2022 12:00:00 AM,2112.22,9,2022-09-14T00:00:00.000,1058,14,9,0.05,1900.9979
Vendor2,2112.22,2022-08-17T10:59:27.000,68,Fill Credit Memo,356,Contoso Metal,Finished products,0.05,8/7/2022 12:00:00 AM,2112.22,9,2022-09-14T00:00:00.000,1058,14,9,0.05,1900.9979
Vendor2,2112.22,2022-08-17T13:02:15.000,68,Re-issuing the invoice,356,Contoso Metal,Finished products,0.05,8/7/2022 12:00:00 AM,2112.22,9,2022-09-14T00:00:00.000,1058,14,9,0.05,1900.9979
Vendor2,1429.15,2022-07-15T09:49:43.000,69,Invoice Entry,105,Contoso Metal,Materials procured externally,0.1,7/7/2022 12:00:00 AM,1429.15,4.5,2022-07-30T00:00:00.000,1004,14,4.5,0.1,1286.235
Vendor2,1429.15,2022-07-15T11:26:03.000,69,Check Customer Payment,105,Contoso Metal,Materials procured externally,0.1,7/7/2022 12:00:00 AM,1429.15,4.5,2022-07-30T00:00:00.000,1004,14,4.5,0.1,1286.235
Vendor2,1429.15,2022-07-15T13:09:04.000,69,Credit Memo Entry,105,Contoso Metal,Materials procured externally,0.1,7/7/2022 12:00:00 AM,1429.15,4.5,2022-07-30T00:00:00.000,1004,14,4.5,0.1,1286.235
Vendor2,1429.15,2022-07-15T15:22:24.000,69,Refund Customer,105,Contoso Metal,Materials procured externally,0.1,7/7/2022 12:00:00 AM,1429.15,4.5,2022-07-30T00:00:00.000,1004,14,4.5,0.1,1286.235
Vendor2,1429.15,2022-07-15T17:19:01.000,69,Re-issuing the invoice,105,Contoso Metal,Materials procured externally,0.1,7/7/2022 12:00:00 AM,1429.15,4.5,2022-07-30T00:00:00.000,1004,14,4.5,0.1,1286.235
Vendor2,1430.11,2022-07-28T09:28:12.000,70,Invoice Entry,105,Contoso Metal,Finished products,0.05,7/14/2022 12:00:00 AM,1430.11,9,2022-08-27T00:00:00.000,1100,7,9,0.05,1287.099
Vendor2,1430.11,2022-07-28T10:47:48.000,70,Check Customer Payment,105,Contoso Metal,Finished products,0.05,7/14/2022 12:00:00 AM,1430.11,9,2022-08-27T00:00:00.000,1100,7,9,0.05,1287.099
Vendor2,1430.11,2022-07-28T12:14:18.000,70,Credit Memo Entry,105,Contoso Metal,Finished products,0.05,7/14/2022 12:00:00 AM,1430.11,9,2022-08-27T00:00:00.000,1100,7,9,0.05,1287.099
Vendor2,1430.11,2022-07-28T13:02:15.000,70,Refund Customer,105,Contoso Metal,Finished products,0.05,7/14/2022 12:00:00 AM,1430.11,9,2022-08-27T00:00:00.000,1100,7,9,0.05,1287.099
Vendor2,1430.11,2022-07-28T14:02:33.000,70,Re-issuing the invoice,105,Contoso Metal,Finished products,0.05,7/14/2022 12:00:00 AM,1430.11,9,2022-08-27T00:00:00.000,1100,7,9,0.05,1287.099
Vendor2,2623.11,2022-07-18T09:45:33.000,71,Invoice Entry,356,Contoso Metal,Semifinished products,0.05,7/13/2022 12:00:00 AM,2623.11,9,2022-08-17T00:00:00.000,1037,7,9,0.05,2360.799
Vendor2,2623.11,2022-07-18T12:01:29.000,71,Confirm Payment Received,356,Contoso Metal,Semifinished products,0.05,7/13/2022 12:00:00 AM,2623.11,9,2022-08-17T00:00:00.000,1037,7,9,0.05,2360.799
Vendor2,2623.11,2022-07-18T14:40:23.000,71,Refund With Standard Voucher,356,Contoso Metal,Semifinished products,0.05,7/13/2022 12:00:00 AM,2623.11,9,2022-08-17T00:00:00.000,1037,7,9,0.05,2360.799
Vendor2,2623.11,2022-07-18T15:50:00.000,71,Complete the Customer Memo,356,Contoso Metal,Semifinished products,0.05,7/13/2022 12:00:00 AM,2623.11,9,2022-08-17T00:00:00.000,1037,7,9,0.05,2360.799
Vendor2,2623.11,2022-07-19T09:04:37.000,71,Approve Invoice,356,Contoso Metal,Semifinished products,0.05,7/13/2022 12:00:00 AM,2623.11,9,2022-08-17T00:00:00.000,1037,7,9,0.05,2360.799
Vendor2,2623.11,2022-07-19T12:17:25.000,71,Credit Memo Creation,356,Contoso Metal,Semifinished products,0.05,7/13/2022 12:00:00 AM,2623.11,9,2022-08-17T00:00:00.000,1037,7,9,0.05,2360.799
Vendor2,2623.11,2022-07-19T14:16:15.000,71,Fill Credit Memo,356,Contoso Metal,Semifinished products,0.05,7/13/2022 12:00:00 AM,2623.11,9,2022-08-17T00:00:00.000,1037,7,9,0.05,2360.799
Vendor2,2623.11,2022-07-19T15:11:10.000,71,Re-issuing the invoice,356,Contoso Metal,Semifinished products,0.05,7/13/2022 12:00:00 AM,2623.11,9,2022-08-17T00:00:00.000,1037,7,9,0.05,2360.799
Vendor3,2770.97,2022-07-14T10:19:50.000,72,Invoice Entry,356,Northwind,Finished products,0.05,7/2/2022 12:00:00 AM,2770.97,9,2022-08-13T00:00:00.000,1092,14,9,0.05,2493.8728
Vendor3,2770.97,2022-07-14T12:39:00.000,72,Check Customer Payment,356,Northwind,Finished products,0.05,7/2/2022 12:00:00 AM,2770.97,9,2022-08-13T00:00:00.000,1092,14,9,0.05,2493.8728
Vendor3,2770.97,2022-07-14T14:04:40.000,72,Credit Memo Entry,356,Northwind,Finished products,0.05,7/2/2022 12:00:00 AM,2770.97,9,2022-08-13T00:00:00.000,1092,14,9,0.05,2493.8728
Vendor3,2770.97,2022-07-14T14:55:45.000,72,Refund Customer,356,Northwind,Finished products,0.05,7/2/2022 12:00:00 AM,2770.97,9,2022-08-13T00:00:00.000,1092,14,9,0.05,2493.8728
Vendor3,2770.97,2022-07-14T17:16:25.000,72,Re-issuing the invoice,356,Northwind,Finished products,0.05,7/2/2022 12:00:00 AM,2770.97,9,2022-08-13T00:00:00.000,1092,14,9,0.05,2493.8728
Vendor4,508.48,2022-08-18T09:43:15.000,73,Invoice Entry,356,Leprechaun Ltd.,Finished products,0.1,8/5/2022 12:00:00 AM,457.632,4.5,2022-09-02T00:00:00.000,1030,14,4.5,0.1,457.632
Vendor4,508.48,2022-08-18T10:56:55.000,73,Check Customer Payment,356,Leprechaun Ltd.,Finished products,0.1,8/5/2022 12:00:00 AM,457.632,4.5,2022-09-02T00:00:00.000,1030,14,4.5,0.1,457.632
Vendor4,508.48,2022-08-18T11:58:25.000,73,Credit Memo Entry,356,Leprechaun Ltd.,Finished products,0.1,8/5/2022 12:00:00 AM,457.632,4.5,2022-09-02T00:00:00.000,1030,14,4.5,0.1,457.632
Vendor4,508.48,2022-08-18T12:40:19.000,73,Refund Customer,356,Leprechaun Ltd.,Finished products,0.1,8/5/2022 12:00:00 AM,457.632,4.5,2022-09-02T00:00:00.000,1030,14,4.5,0.1,457.632
Vendor4,508.48,2022-08-18T13:35:02.000,73,Re-issuing the invoice,356,Leprechaun Ltd.,Finished products,0.1,8/5/2022 12:00:00 AM,457.632,4.5,2022-09-02T00:00:00.000,1030,14,4.5,0.1,457.632
Vendor5,1006.49,2022-07-28T16:31:14.000,74,Invoice Entry,356,Katingale Union,Finished products,0.05,7/16/2022 12:00:00 AM,1006.49,9,2022-08-27T00:00:00.000,1020,14,9,0.05,905.84094
Vendor5,1006.49,2022-07-29T09:55:53.000,74,Check Customer Payment,356,Katingale Union,Finished products,0.05,7/16/2022 12:00:00 AM,1006.49,9,2022-08-27T00:00:00.000,1020,14,9,0.05,905.84094
Vendor5,1006.49,2022-07-29T16:02:06.000,74,Credit Memo Entry,356,Katingale Union,Finished products,0.05,7/16/2022 12:00:00 AM,1006.49,9,2022-08-27T00:00:00.000,1020,14,9,0.05,905.84094
Vendor5,1006.49,2022-08-01T09:11:48.000,74,Refund Customer,356,Katingale Union,Finished products,0.05,7/16/2022 12:00:00 AM,1006.49,9,2022-08-27T00:00:00.000,1020,14,9,0.05,905.84094
Vendor5,1006.49,2022-08-01T17:27:49.000,74,Re-issuing the invoice,356,Katingale Union,Finished products,0.05,7/16/2022 12:00:00 AM,1006.49,9,2022-08-27T00:00:00.000,1020,14,9,0.05,905.84094
Vendor1,810.82,2022-08-05T10:40:08.000,75,Invoice Entry,356,AdventureWorks Holding,Finished products,0.05,7/28/2022 12:00:00 AM,729.738,9,2022-09-04T00:00:00.000,1031,14,9,0.05,729.738
Vendor1,810.82,2022-08-05T12:12:23.000,75,Confirm Payment Received,356,AdventureWorks Holding,Finished products,0.05,7/28/2022 12:00:00 AM,729.738,9,2022-09-04T00:00:00.000,1031,14,9,0.05,729.738
Vendor1,810.82,2022-08-05T13:43:15.000,75,Refund With Standard Voucher,356,AdventureWorks Holding,Finished products,0.05,7/28/2022 12:00:00 AM,729.738,9,2022-09-04T00:00:00.000,1031,14,9,0.05,729.738
Vendor1,810.82,2022-08-05T14:33:32.000,75,Complete the Customer Memo,356,AdventureWorks Holding,Finished products,0.05,7/28/2022 12:00:00 AM,729.738,9,2022-09-04T00:00:00.000,1031,14,9,0.05,729.738
Vendor1,810.82,2022-08-05T17:50:35.000,75,Approve Invoice,356,AdventureWorks Holding,Finished products,0.05,7/28/2022 12:00:00 AM,729.738,9,2022-09-04T00:00:00.000,1031,14,9,0.05,729.738
Vendor1,810.82,2022-08-08T09:09:10.000,75,Credit Memo Creation,356,AdventureWorks Holding,Finished products,0.05,7/28/2022 12:00:00 AM,729.738,9,2022-09-04T00:00:00.000,1031,14,9,0.05,729.738
Vendor1,810.82,2022-08-08T10:04:51.000,75,Fill Credit Memo,356,AdventureWorks Holding,Finished products,0.05,7/28/2022 12:00:00 AM,729.738,9,2022-09-04T00:00:00.000,1031,14,9,0.05,729.738
Vendor1,810.82,2022-08-08T10:50:39.000,75,Re-issuing the invoice,356,AdventureWorks Holding,Finished products,0.05,7/28/2022 12:00:00 AM,729.738,9,2022-09-04T00:00:00.000,1031,14,9,0.05,729.738
Vendor1,779.08,2022-08-12T16:22:39.000,76,Invoice Entry,356,AdventureWorks Holding,Finished products,0.05,8/6/2022 12:00:00 AM,701.172,9,2022-09-11T00:00:00.000,1132,14,9,0.05,701.172
Vendor1,779.08,2022-08-12T17:44:09.000,76,Check Customer Payment,356,AdventureWorks Holding,Finished products,0.05,8/6/2022 12:00:00 AM,701.172,9,2022-09-11T00:00:00.000,1132,14,9,0.05,701.172
Vendor1,779.08,2022-08-15T09:53:23.000,76,Credit Memo Entry,356,AdventureWorks Holding,Finished products,0.05,8/6/2022 12:00:00 AM,701.172,9,2022-09-11T00:00:00.000,1132,14,9,0.05,701.172
Vendor1,779.08,2022-08-15T10:56:03.000,76,Refund Customer,356,AdventureWorks Holding,Finished products,0.05,8/6/2022 12:00:00 AM,701.172,9,2022-09-11T00:00:00.000,1132,14,9,0.05,701.172
Vendor1,779.08,2022-08-15T12:20:50.000,76,Re-issuing the invoice,356,AdventureWorks Holding,Finished products,0.05,8/6/2022 12:00:00 AM,701.172,9,2022-09-11T00:00:00.000,1132,14,9,0.05,701.172
Vendor4,426.98,2022-07-27T09:50:52.000,77,Invoice Entry,356,Leprechaun Ltd.,Finished products,0.1,7/17/2022 12:00:00 AM,426.98,4.5,2022-08-11T00:00:00.000,1042,7,4.5,0.1,384.282
Vendor4,426.98,2022-07-27T11:43:24.000,77,Confirm Payment Received,356,Leprechaun Ltd.,Finished products,0.1,7/17/2022 12:00:00 AM,426.98,4.5,2022-08-11T00:00:00.000,1042,7,4.5,0.1,384.282
Vendor4,426.98,2022-07-27T12:37:19.000,77,Refund With Standard Voucher,356,Leprechaun Ltd.,Finished products,0.1,7/17/2022 12:00:00 AM,426.98,4.5,2022-08-11T00:00:00.000,1042,7,4.5,0.1,384.282
Vendor4,426.98,2022-07-27T13:30:00.000,77,Complete the Customer Memo,356,Leprechaun Ltd.,Finished products,0.1,7/17/2022 12:00:00 AM,426.98,4.5,2022-08-11T00:00:00.000,1042,7,4.5,0.1,384.282
Vendor4,426.98,2022-07-27T17:19:07.000,77,Approve Invoice,356,Leprechaun Ltd.,Finished products,0.1,7/17/2022 12:00:00 AM,426.98,4.5,2022-08-11T00:00:00.000,1042,7,4.5,0.1,384.282
Vendor4,426.98,2022-07-28T09:28:53.000,77,Credit Memo Creation,356,Leprechaun Ltd.,Finished products,0.1,7/17/2022 12:00:00 AM,426.98,4.5,2022-08-11T00:00:00.000,1042,7,4.5,0.1,384.282
Vendor4,426.98,2022-07-28T10:58:48.000,77,Fill Credit Memo,356,Leprechaun Ltd.,Finished products,0.1,7/17/2022 12:00:00 AM,426.98,4.5,2022-08-11T00:00:00.000,1042,7,4.5,0.1,384.282
Vendor4,426.98,2022-07-28T12:23:47.000,77,Re-issuing the invoice,356,Leprechaun Ltd.,Finished products,0.1,7/17/2022 12:00:00 AM,426.98,4.5,2022-08-11T00:00:00.000,1042,7,4.5,0.1,384.282
Vendor3,2346.86,2022-07-20T09:39:07.000,78,Invoice Entry,356,Northwind,Finished products,0.05,7/10/2022 12:00:00 AM,2112.174,9,2022-08-19T00:00:00.000,1038,21,9,0.05,2112.174
Vendor3,2346.86,2022-07-20T11:17:40.000,78,Check Customer Payment,356,Northwind,Finished products,0.05,7/10/2022 12:00:00 AM,2112.174,9,2022-08-19T00:00:00.000,1038,21,9,0.05,2112.174
Vendor3,2346.86,2022-07-20T12:27:48.000,78,Credit Memo Entry,356,Northwind,Finished products,0.05,7/10/2022 12:00:00 AM,2112.174,9,2022-08-19T00:00:00.000,1038,21,9,0.05,2112.174
Vendor3,2346.86,2022-07-20T14:17:30.000,78,Refund Customer,356,Northwind,Finished products,0.05,7/10/2022 12:00:00 AM,2112.174,9,2022-08-19T00:00:00.000,1038,21,9,0.05,2112.174
Vendor3,2346.86,2022-07-20T15:31:52.000,78,Re-issuing the invoice,356,Northwind,Finished products,0.05,7/10/2022 12:00:00 AM,2112.174,9,2022-08-19T00:00:00.000,1038,21,9,0.05,2112.174
Vendor5,85.57,2022-07-15T14:57:25.000,79,Invoice Entry,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,77.013,9,2022-08-14T00:00:00.000,1051,7,9,0.05,77.013
Vendor5,85.57,2022-07-15T16:32:32.000,79,Confirm Payment Received,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,77.013,9,2022-08-14T00:00:00.000,1051,7,9,0.05,77.013
Vendor5,85.57,2022-07-15T17:50:49.000,79,Refund With Standard Voucher,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,77.013,9,2022-08-14T00:00:00.000,1051,7,9,0.05,77.013
Vendor5,85.57,2022-07-18T09:39:46.000,79,Complete the Customer Memo,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,77.013,9,2022-08-14T00:00:00.000,1051,7,9,0.05,77.013
Vendor5,85.57,2022-07-18T14:01:05.000,79,Reject Invoice,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,77.013,9,2022-08-14T00:00:00.000,1051,7,9,0.05,77.013
Vendor5,85.57,2022-07-18T15:46:50.000,79,Refund With Standard Voucher,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,77.013,9,2022-08-14T00:00:00.000,1051,7,9,0.05,77.013
Vendor5,85.57,2022-07-18T16:40:41.000,79,Complete the Customer Memo,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,77.013,9,2022-08-14T00:00:00.000,1051,7,9,0.05,77.013
Vendor5,85.57,2022-07-19T09:08:48.000,79,Approve Invoice,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,77.013,9,2022-08-14T00:00:00.000,1051,7,9,0.05,77.013
Vendor5,85.57,2022-07-19T12:18:36.000,79,Credit Memo Creation,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,77.013,9,2022-08-14T00:00:00.000,1051,7,9,0.05,77.013
Vendor5,85.57,2022-07-19T12:57:11.000,79,Fill Credit Memo,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,77.013,9,2022-08-14T00:00:00.000,1051,7,9,0.05,77.013
Vendor5,85.57,2022-07-19T13:38:58.000,79,Re-issuing the invoice,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,77.013,9,2022-08-14T00:00:00.000,1051,7,9,0.05,77.013
Vendor5,1015.14,2022-07-14T17:29:06.000,80,Invoice Entry,105,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,913.626,9,2022-08-13T00:00:00.000,1062,21,9,0.05,913.626
Vendor5,1015.14,2022-07-15T09:32:22.000,80,Check Customer Payment,105,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,913.626,9,2022-08-13T00:00:00.000,1062,21,9,0.05,913.626
Vendor5,1015.14,2022-07-15T15:49:53.000,80,Credit Memo Entry,105,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,913.626,9,2022-08-13T00:00:00.000,1062,21,9,0.05,913.626
Vendor5,1015.14,2022-07-18T09:09:09.000,80,Refund Customer,105,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,913.626,9,2022-08-13T00:00:00.000,1062,21,9,0.05,913.626
Vendor5,1015.14,2022-07-18T16:36:42.000,80,Re-issuing the invoice,105,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,913.626,9,2022-08-13T00:00:00.000,1062,21,9,0.05,913.626
Vendor2,488.06,2022-07-14T09:49:50.000,81,Invoice Entry,105,Contoso Metal,Finished products,0.05,7/9/2022 12:00:00 AM,488.06,9,2022-08-13T00:00:00.000,1082,7,9,0.05,439.254
Vendor2,488.06,2022-07-15T09:32:00.000,81,Check Customer Payment,105,Contoso Metal,Finished products,0.05,7/9/2022 12:00:00 AM,488.06,9,2022-08-13T00:00:00.000,1082,7,9,0.05,439.254
Vendor2,488.06,2022-07-15T16:01:04.000,81,Credit Memo Entry,105,Contoso Metal,Finished products,0.05,7/9/2022 12:00:00 AM,488.06,9,2022-08-13T00:00:00.000,1082,7,9,0.05,439.254
Vendor2,488.06,2022-07-18T09:19:27.000,81,Refund Customer,105,Contoso Metal,Finished products,0.05,7/9/2022 12:00:00 AM,488.06,9,2022-08-13T00:00:00.000,1082,7,9,0.05,439.254
Vendor2,488.06,2022-07-18T15:16:27.000,81,Re-issuing the invoice,105,Contoso Metal,Finished products,0.05,7/9/2022 12:00:00 AM,488.06,9,2022-08-13T00:00:00.000,1082,7,9,0.05,439.254
Vendor5,386.54,2022-07-22T09:18:29.000,82,Invoice Entry,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-22T10:30:47.000,82,Confirm Payment Received,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-22T11:55:11.000,82,Refund With Standard Voucher,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-22T12:57:57.000,82,Complete the Customer Memo,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-22T15:43:30.000,82,Reject Invoice,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-25T09:00:32.000,82,Refund With Standard Voucher,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-25T10:04:39.000,82,Complete the Customer Memo,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-25T12:54:44.000,82,Reject Invoice,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-25T16:04:35.000,82,Refund With Standard Voucher,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-25T16:30:32.000,82,Complete the Customer Memo,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-26T09:14:35.000,82,Approve Invoice,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-26T11:55:11.000,82,Credit Memo Creation,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-26T12:43:26.000,82,Fill Credit Memo,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor5,386.54,2022-07-26T13:23:56.000,82,Re-issuing the invoice,356,Katingale Union,Semifinished products,0.1,7/13/2022 12:00:00 AM,386.54,4.5,2022-08-06T00:00:00.000,1096,14,4.5,0.1,347.886
Vendor2,2754.79,2022-08-09T17:24:52.000,83,Invoice Entry,356,Contoso Metal,Raw materials,0.05,7/27/2022 12:00:00 AM,2754.79,9,2022-09-08T00:00:00.000,1024,21,9,0.05,2479.311
Vendor2,2754.79,2022-08-10T09:48:01.000,83,Check Customer Payment,356,Contoso Metal,Raw materials,0.05,7/27/2022 12:00:00 AM,2754.79,9,2022-09-08T00:00:00.000,1024,21,9,0.05,2479.311
Vendor2,2754.79,2022-08-10T10:46:45.000,83,Credit Memo Entry,356,Contoso Metal,Raw materials,0.05,7/27/2022 12:00:00 AM,2754.79,9,2022-09-08T00:00:00.000,1024,21,9,0.05,2479.311
Vendor2,2754.79,2022-08-10T11:15:18.000,83,Refund Customer,356,Contoso Metal,Raw materials,0.05,7/27/2022 12:00:00 AM,2754.79,9,2022-09-08T00:00:00.000,1024,21,9,0.05,2479.311
Vendor2,2754.79,2022-08-10T12:25:56.000,83,Re-issuing the invoice,356,Contoso Metal,Raw materials,0.05,7/27/2022 12:00:00 AM,2754.79,9,2022-09-08T00:00:00.000,1024,21,9,0.05,2479.311
Vendor2,2218.5,2022-08-09T09:26:51.000,84,Invoice Entry,105,Contoso Metal,Finished products,0.1,7/27/2022 12:00:00 AM,2218.5,4.5,2022-08-24T00:00:00.000,1117,14,4.5,0.1,1996.6499
Vendor2,2218.5,2022-08-09T10:49:14.000,84,Confirm Payment Received,105,Contoso Metal,Finished products,0.1,7/27/2022 12:00:00 AM,2218.5,4.5,2022-08-24T00:00:00.000,1117,14,4.5,0.1,1996.6499
Vendor2,2218.5,2022-08-09T12:08:35.000,84,Refund With Standard Voucher,105,Contoso Metal,Finished products,0.1,7/27/2022 12:00:00 AM,2218.5,4.5,2022-08-24T00:00:00.000,1117,14,4.5,0.1,1996.6499
Vendor2,2218.5,2022-08-09T12:59:10.000,84,Complete the Customer Memo,105,Contoso Metal,Finished products,0.1,7/27/2022 12:00:00 AM,2218.5,4.5,2022-08-24T00:00:00.000,1117,14,4.5,0.1,1996.6499
Vendor2,2218.5,2022-08-09T16:15:43.000,84,Reject Invoice,105,Contoso Metal,Finished products,0.1,7/27/2022 12:00:00 AM,2218.5,4.5,2022-08-24T00:00:00.000,1117,14,4.5,0.1,1996.6499
Vendor2,2218.5,2022-08-10T09:02:27.000,84,Refund With Standard Voucher,105,Contoso Metal,Finished products,0.1,7/27/2022 12:00:00 AM,2218.5,4.5,2022-08-24T00:00:00.000,1117,14,4.5,0.1,1996.6499
